rxn_id	flux
H2Otm_c0	-12.813452681722849
rxn09121_c0	12.332739580455083
rxn08173_m0	10.771088078592975
rxn09780_c0	10.754795526057425
frxn35348_m0	4.93382108522056
frxn13726_m0	2.9284761760199154
rxn05467_c0	-2.7524177285240743
EX_cpd00011_e0	2.7524177285240743
EX_cpd00007_e0	-2.5795924340281595
rxn05468_c0	2.5795924340281595
O2tm_m0	2.4669502079846826
rxn35347_m0	2.4669105426102806
EX_cpd00281_e0	-2.0
rxn05564_c0	2.0
rxn01204_c0	1.9999999999999998
rxn00509_c0	1.9999999999999996
rxn09713_c0	1.9999999999999996
rxn30674_m0	1.9998413385023925
rxn09417_m0	1.9998413385023925
rxn00248_m0	1.7417999452759563
rxn09733_c0	-1.6904927834871981
EX_cpd00067_e0	-1.6779731871985388
rxn00001_c0	1.67231499237114
rxn05466_c0	-1.6498459743930154
EX_cpd00013_e0	1.6498459743930152
rxn05319_c0	-1.645243657666028
EX_cpd00001_e0	1.645243657666028
rxn00182_c0	1.59599994531845
rxn00097_c0	1.3359446843688036
rxn00175_c0	1.2792678225203933
CO2tm_c0	-1.2555551533927252
rxn00102_c0	-1.1636035907646765
rxn00533_c0	1.1501520706706585
rxn00260_c0	-0.9061942936117477
rxn00337_c0	0.8602845976447134
rxn01301_c0	0.8602845976447133
rxn01643_c0	-0.8602845976447133
rxn00507_c0	0.859169433975815
rxn01069_c0	0.8566304250279448
rxn01300_c0	0.8566304250279447
rxn00541_c0	0.837933159169286
rxn05582_c0	0.8373847853681832
rxn00247_c0	0.7842984898754501
rxn00459_c0	-0.7563839826401673
rxn00781_c0	-0.7563839826401673
rxn01106_c0	0.7563839826401673
rxn01100_c0	0.7563839826401673
rxn00558_c0	-0.739104753916368
rxn00184_c0	-0.650815438642029
rxn01115_c0	0.5749694346416246
rxn09648_c0	-0.5749694346416246
rxn01476_c0	0.5749694346416246
rxn08570_c0	0.5749694346416246
rxn00604_r0	0.5749694346416245
rxn00154_m0	0.4752283007913112
rxn00747_c0	0.46877531102434616
rxn00786_c0	-0.46578057525700883
rxn00549_c0	0.4657805752570088
rxn09121_m0	-0.4216265679244465
rxn00908_m0	0.4186130619352881
NH4tm_c0	-0.4186130619352881
rxn19870_m0	-0.418613061935288
rxn05307_c0	-0.41861306193528797
rxn08063_m0	-0.41644421592780984
rxn00170_m0	0.39324988824634327
rxn01116_c0	0.36748481931748733
rxn00165_c0	0.327142725295959
PIt2r_c0	-0.322026812801461
TRP_coa_c0r0	-0.28744009377461033
rxn00159_m0	0.27865449666870806
rxn05469_m0	0.26178863781100137
H2Oter_c0	-0.22925594769893629
TRP_co2_c0r0	-0.2291716587783324
TRP_malcoa_c0r0	0.22917165877833234
rxn15114_c0	-0.20745486629333593
rxn34273_c0	0.19072103646756441
rxn01333_c0	0.19072103646756441
rxn00785_c0	-0.17676378284992297
rxn00364_c0	0.17468135069382862
rxn00409_c0	0.1746813506938286
rxn09441_c0	0.12298249333285197
rxn09421_c0	0.12298249333285197
rxn09438_c0	0.12285358086604604
rxn09435_c0	0.12246684346562825
rxn09431_c0	0.1207265251637483
TRP_nadp_c0r0	0.11653686999255572
TRP_nadph_c0r0	-0.11653686999255562
EX_cpd00009_e0	-0.09959975512298551
rxn30365_c0	0.08968341152252167
rxn00237_c0	0.08931353190622703
PINOS_SC_c0	0.08819595998245333
rxn00881_c0	0.08819595998245332
rxn00609_c0	-0.0881959599824533
rxn13384_c0	0.08720432562240776
rxn00751_c0	0.08720432562240776
rxn01380_c0	0.08720432562240776
rxn09552_c0	0.08720432562240775
rxn00641_c0	0.08176521115755778
rxn32754_c0	0.08176521115755776
rxn00559_c0	-0.08176521115755775
rxn00117_c0	0.07947453578585244
rxn00213_c0	0.07477914709103672
rxn00704_c0	-0.07477914709103672
rxn09427_c0	0.05859071616329267
rxn22099_r0	0.05826843499627794
rxn19045_r0	-0.058268434996277936
rxn23535_r0	-0.058268434996277936
rxn19044_r0	-0.058268434996277936
rxn22098_r0	0.05826843499627793
rxn23531_r0	-0.05826843499627793
rxn23559_r0	0.05826843499627793
rxn23565_r0	0.05826843499627792
rxn19046_r0	-0.05826843499627792
rxn23554_r0	0.05826843499627792
rxn23534_r0	-0.058268434996277915
rxn00948_c0	0.058268434996277915
rxn02134_c0	0.05826843499627791
TRP_strcoa_c0r0	0.05826843499627791
TRP_sphinganine_r0c0	-0.05826843499627791
rxn23551_r0	0.05826843499627791
rxn09400_c0	0.05626533358898586
rxn23557_r0	0.054366353789498605
rxn22100_r0	0.054366353789498605
rxn09606_r0	0.0543663537894986
rxn13236_c0	-0.0543663537894986
rxn19047_r0	-0.0543663537894986
rxn23536_r0	-0.0543663537894986
rxn09608_c0	0.053052438262438203
IPCS326_SC_c0	0.05172364821997713
rxn09600_c0	0.051723648219977124
rxn19316_m0	0.05130716178875824
bio_gsm	0.049581718002278695
rxn00187_c0	0.048350108127106564
rxn09647_c0	-0.04005706997404096
rxn09511_r0	0.04005706997404095
rxn09510_c0	0.04005706997404095
rxn09642_c0	-0.04005706997404095
rxn30444_c0	0.03737469903011769
rxn09582_c0	0.035163354407216046
rxn00527_m0	0.03226778207588299
rxn05301_c0	0.03226778207588299
rxn09802_c0	-0.03226778207588298
rxn00198_m0	0.030324178730193656
rxn00973_m0	0.030324178730193656
rxn09537_c0	-0.029927524986175423
PIN4K_SC_c0	0.029927524986175423
rxn15467_m0	0.02783021831467957
rxn33164_m0	0.027830218314679567
KARA1im_m0	0.027830218314679567
rxn08032_m0	-0.02319432768146652
rxn00507_m0	0.02319432768146652
rxn00191_c0	-0.02313482961986324
rxn09588_c0	0.022886921029851844
rxn13211_c0	-0.02221530124399777
rxn00003_c0	-0.02221530124399777
rxn02113_c0	0.02221530124399777
rxn00198_c0	0.020982983058564584
rxn00973_c0	0.02098298305856458
rxn00692_c0	-0.02076680676807902
rxn30674_c0	-0.020613103442271945
rxn15108_c0	0.01670903896676985
rxn30339_m0	0.016133891037941495
rxn01917_m0	0.016133891037941495
rxn30081_m0	0.016133891037941495
ORNt3m_c0	0.016133891037941495
rxn01637_m0	0.016133891037941488
