rxn_id	flux	name	equation	gpr
rxn09522_m0	-0.275654404655151	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase; (succinate dehydrogenase (ubiquinone-6), mitochondrial)	FADH2 + Ubiquinone-6 <=> FAD + Ubiquinol-6	gene_10255 or gene_9266 or gene_7897
rxn00248_m0	0.14157415799897377	(S)-malate:NAD+ oxidoreductase	NAD + L-Malate <=> NADH + Oxaloacetate + H+	gene_10386 or gene_2140 or gene_1284 or gene_4455
CO2tm_c0	-0.13452828564453803	CO2 transporter via diffusion_m0	CO2 <=> CO2	
EX_cpd00011_e0	-0.13084398025543156	Exchange for CO2	CO2 <=> 	
rxn05467_c0	0.13084398025543148	CO2 transporter via diffusion_c0	CO2 <=> CO2	
rxn00001_c0	0.011033611261655175	diphosphate phosphohydrolase_c0	H2O + PPi --> 2 Phosphate + H+	gene_4271 or gene_12967
rxn00097_c0	0.009237812973067666	ATP:AMP phosphotransferase_c0	ATP + AMP <=> 2 ADP	gene_2414 or gene_10931 or gene_7383 or gene_2710 or gene_3711 or gene_8746 or gene_1190
rxn09864_c0	0.008032910769265315	AMP/ATP transporter, peroxisomal_x0	ATP + AMP_x0 + H+_x0 --> ATP_x0 + AMP + H+	gene_12199
tx_h_xc	0.008032910769265315	H+ peroxisomal equilibration	H+ <=> H+_x0	
rxn00175_x0	0.008032910769265315	Acetate:CoA ligase (AMP-forming)_x0	ATP_x0 + CoA_x0 + Acetate_x0 --> PPi_x0 + AMP_x0 + Acetyl-CoA_x0	gene_9278
tx_ppi_xc	0.008032910769265315	PPi peroxisomal export	PPi_x0 <=> PPi	
ACtp_c0	0.008032910769265314	Acetate transport via diffusion (extracellular to periplasm)_x0	Acetate <=> Acetate_x0	
rxn01726_x0	0.008032910769265251	Acetyl-CoA:carnitine O-acetyltransferase_x0	Acetyl-CoA_x0 + Carnitine_x0 <=> CoA_x0 + O-Acetylcarnitine_x0	gene_8338
CRNtp_c0	0.008032910769265251	L-carnitine transport via diffusion (extracellular to periplasm)_x0	Carnitine_c0 --> Carnitine_x0	
ACRNtp_c0	0.008032910769265251	Transport of O-acetylcarnitine, mitochondrial_x0	O-Acetylcarnitine_x0 --> O-Acetylcarnitine_c0	
rxn01726_c0	-0.00803291076926525	Acetyl-CoA:carnitine O-acetyltransferase_c0	Acetyl-CoA + Carnitine_c0 <=> CoA + O-Acetylcarnitine_c0	gene_12234 or gene_8338
rxn00507_c0	0.007712558657315333		H2O + NADP + Acetaldehyde --> NADPH + Acetate + 2 H+	gene_7676 or gene_3513 or gene_3583 or gene_12607 or gene_5820 or gene_11813 or gene_10727
rxn00168_c0	0.007712558657313881		Pyruvate + H+ --> CO2 + Acetaldehyde	gene_8168 or gene_11837 or gene_12109 or gene_7361
