rxn_id	flux	name	equation	gpr
rxn09836_c0	3.7412504932992645	malate/oxaloacetate shuttle_x0	Oxaloacetate + L-Malate_x0 <=> Oxaloacetate + L-Malate	
rxn20162_x0	3.7412504932992645	malate synthase_x0	H2O_x0 + Acetyl-CoA_x0 + Glyoxalate --> CoA_x0 + H+_x0 + L-Malate_x0	gene_5781
rxn01251_c0	3.0030458265022086	 Pyridoxamine:oxygen oxidoreductase (deaminating)	H2O + O2 + PM_c0 --> NH3 + H2O2 + Pyridoxal_c0	gene_166
rxn09566_c0	3.0030458265022086	pyridoxal oxidase_c0	2 H2O + 0.5 O2 + NH3 + Pyridoxal_c0 <=> 2 H2O2 + PM_c0	gene_166
rxn00247_c0	2.8433488850349025		ATP + Oxaloacetate --> ADP + CO2 + Phosphoenolpyruvate	gene_6589 or gene_10907 or gene_2480 or gene_9217
rxn00459_c0	-2.7273289312643394	2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)_c0	2-Phospho-D-glycerate <=> H2O + Phosphoenolpyruvate	gene_5039 or gene_7580
rxn01106_c0	2.7273289312643394	2-Phospho-D-glycerate 2,3-phosphomutase_c0	2-Phospho-D-glycerate <=> 3-Phosphoglycerate	gene_12325 or gene_10855
rxn00001_c0	2.633606285485216	diphosphate phosphohydrolase_c0	H2O + PPi --> 2 Phosphate + H+	gene_4271 or gene_12967
rxn00198_c0	2.605316375620837	Isocitrate:NADP+ oxidoreductase (decarboxylating)	NADP + Isocitrate <=> NADPH + CO2 + 2-Oxoglutarate	gene_11358
rxn08633_c0	2.4841651663460924	L-glutamate transport via diffusion (extracellular to periplasm)_m0	L-Glutamate --> L-Glutamate	gene_6768 or gene_10093
rxn05217_c0	-2.417932816182821	TRANS-RXNBWI-115637.ce.maizeexp.L-ASPARTATE_L-ASPARTATE_m0	L-Aspartate + H+ <=> L-Aspartate + H+	
rxn00260_m0	-2.4179328161828204	L-Aspartate:2-oxoglutarate aminotransferase	2-Oxoglutarate + L-Aspartate <=> L-Glutamate + Oxaloacetate	gene_10110 or gene_378 or gene_11255 or gene_8831
rxn09777_c0	2.392070464143435	Tricarboxylate transport protein_c0	Citrate + Isocitrate <=> Citrate + Isocitrate	gene_4406
rxn00198_m0	-2.3920704641434347	Isocitrate:NADP+ oxidoreductase (decarboxylating)	NADP + Isocitrate <=> NADPH + CO2 + 2-Oxoglutarate	gene_11358
rxn00781_c0	-2.3471544170297336	D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)_c0	NAD + Phosphate + Glyceraldehyde3-phosphate <=> NADH + H+ + 1,3-Bisphospho-D-glycerate	gene_11328
rxn01100_c0	2.3471544170297336	ATP:3-phospho-D-glycerate 1-phosphotransferase_c0	ATP + 3-Phosphoglycerate <=> ADP + 1,3-Bisphospho-D-glycerate	gene_8456 or gene_9532
rxn01726_c0	-2.1601761374777357	Acetyl-CoA:carnitine O-acetyltransferase_c0	Acetyl-CoA + Carnitine_c0 <=> CoA + O-Acetylcarnitine_c0	gene_12234 or gene_8338
rxn00260_c0	2.1342217839375626	L-Aspartate:2-oxoglutarate aminotransferase_c0	2-Oxoglutarate + L-Aspartate <=> L-Glutamate + Oxaloacetate	gene_8831
rxn00083_m0	-2.0946700020379576	NADPH:NAD+ oxidoreductase_m0	NAD + NADPH <=> NADH + NADP	gene_3389 or gene_7669
rxn30381_c0	-2.0071753793758886	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase_c0	NAD + Glycerol-3-phosphate <-- NADH + H+ + Glycerone-phosphate	gene_9499 or gene_7012
rxn00764_c0	1.9948109082813352	glycerol:NADP+ 2-oxidoreductase (glycerone-forming)_c0	NADP + Glycerol_c0 --> NADPH + H+ + Glycerone_c0	gene_2865 or gene_6709 or gene_1922
rxn00744_c0	1.9948109082813352	ATP:glycerone phosphotransferase_c0	ATP + Glycerone_c0 --> ADP + H+ + Glycerone-phosphate	gene_699 or gene_2665
rxn00610_c0	1.994810908281335	sn-glycerol-3-phosphate phosphohydrolase_c0	H2O + Glycerol-3-phosphate --> Phosphate + Glycerol_c0	gene_2606
rxn00102_c0	-1.8647477081251271	carbonate hydro-lyase (carbon-dioxide-forming)[c0]	H+ + H2CO3 <=> H2O + CO2	gene_10957 or gene_1132 or gene_9399 or gene_935
