rxn_id	flux	name	equation	gpr
rxn00184_c0	-0.2333160457352138	L-Glutamate:NADP+ oxidoreductase (deaminating)_c0	H2O + NADP + L-Glutamate <-- NADPH + NH3 + 2-Oxoglutarate + H+	gene_6359 or gene_5380
rxn00260_c0	-0.23179332741342465	L-Aspartate:2-oxoglutarate aminotransferase_c0	2-Oxoglutarate + L-Aspartate <=> L-Glutamate + Oxaloacetate	gene_8831
rxn05582_c0	0.2304052973517825	TRANS-RXNBWI-115637.ce.maizeexp.GLY_GLY_m0	Glycine_c0 + H+ <=> Glycine_m0 + H+	
rxn01301_c0	0.23011053727477523	L-Homoserine:NAD+ oxidoreductase_c0	NADH + H+ + L-Aspartate4-semialdehyde_c0 --> NAD + L-Homoserine_c0	gene_6703
rxn01643_c0	-0.23011053727477523	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)_c0	NADP + Phosphate + L-Aspartate4-semialdehyde_c0 <-- NADPH + H+ + 4-Phospho-L-aspartate_c0	gene_4716
rxn00337_c0	0.23011053727477523	ATP:L-aspartate 4-phosphotransferase_c0	ATP + L-Aspartate --> ADP + 4-Phospho-L-aspartate_c0	gene_1548 or gene_8697
rxn01069_c0	0.2295814782042335	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)_c0	H2O + O-Phospho-L-homoserine_c0 --> Phosphate + L-Threonine_c0	gene_10801
rxn01300_c0	0.2295814782042335	ATP:L-homoserine O-phosphotransferase_c0	ATP + L-Homoserine_c0 --> ADP + H+ + O-Phospho-L-homoserine_c0	gene_5498
rxn00541_c0	0.22941662606888602	L-threonine acetaldehyde-lyase (glycine-forming)_c0	L-Threonine_c0 --> Glycine_c0 + Acetaldehyde	gene_7813 or gene_5507
CO2tm_c0	-0.1293943038722795	CO2 transporter via diffusion_m0	CO2 <=> CO2	
rxn00692_m0	0.11520194922371264	 5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	H2O + Glycine_m0 + 5-10-Methylenetetrahydrofolate_m0 <=> L-Serine_m0 + Tetrahydrofolate_m0	gene_5492
rxn05307_c0	-0.11520194922371263	TRANS-RXNBWI-115637.ce.maizeexp.SER_SER_m0	L-Serine_c0 + H+ <=> L-Serine_m0 + H+	
rxn00908_m0	0.11520194922371262	CustomReaction_m0	NAD + Glycine_m0 + Tetrahydrofolate_m0 --> NADH + CO2 + NH3_m0 + 5-10-Methylenetetrahydrofolate_m0	gene_2255 or gene_8838 or gene_9051 or gene_3442 or gene_885
NH4tm_c0	-0.1152019492237126	TRANS-RXN-173.ce_m0	NH3 <=> NH3_m0	
rxn00165_c0	0.11290520400634213	L-serine ammonia-lyase_c0	L-Serine_c0 --> NH3 + Pyruvate	gene_11775 or gene_10382
rxn08173_m0	0.1108841997776304	F(1)-ATPase	ADP + Phosphate + 4 H+ --> H2O + ATP + 3 H+	gene_7697 or gene_10240 or gene_10935 or gene_9272 or gene_5353 or gene_8123 or gene_2000 or gene_7687 or gene_11334 or gene_6907 or gene_12165 or gene_1565 or gene_3187 or gene_7693 or gene_9147 or gene_1242 or gene_4039 or gene_7471 or gene_9647 or gene_7078 or gene_1773 or gene_3458 or gene_13011 or gene_7453 or gene_443 or gene_4385 or gene_10617 or gene_1262 or gene_3899 or gene_808 or gene_6532
rxn09780_c0	0.11074054978644714	ADP/ATP transporter, mitochondrial_c0	ATP + ADP + H+ <=> ATP + ADP + H+	gene_12891
rxn05467_c0	-0.1106588433895034	CO2 transporter via diffusion_c0	CO2 <=> CO2	
EX_cpd00011_e0	0.1106588433895034	Exchange for CO2	CO2 <=> 	
rxn00001_c0	0.018221924879034002	diphosphate phosphohydrolase_c0	H2O + PPi --> 2 Phosphate + H+	gene_4271 or gene_12967
rxn00097_c0	0.015256177696478879	ATP:AMP phosphotransferase_c0	ATP + AMP <=> 2 ADP	gene_2414 or gene_10931 or gene_7383 or gene_2710 or gene_3711 or gene_8746 or gene_1190
rxn05469_m0	0.014035021624139395	Pyruvate transport via proton symport_m0	Pyruvate + H+ <=> Pyruvate + H+	
rxn00154_m0	0.013460028217555261		NAD + CoA + Pyruvate --> NADH + CO2 + Acetyl-CoA	gene_7709 or gene_2933 or gene_1362 or gene_5732 or gene_1088 or gene_3311
rxn00175_x0	0.013266290893018826	Acetate:CoA ligase (AMP-forming)_x0	ATP_x0 + CoA_x0 + Acetate_x0 --> PPi_x0 + AMP_x0 + Acetyl-CoA_x0	gene_9278
tx_atp_xc	0.013266290893018826	ATP/AMP antiport (Ant1-like) peroxisomal	ATP + AMP_x0 <=> ATP_x0 + AMP	
tx_ppi_xc	0.013266290893018826	PPi peroxisomal export	PPi_x0 <=> PPi	
ACtp_c0	0.013266290893018824	Acetate transport via diffusion (extracellular to periplasm)_x0	Acetate <=> Acetate_x0	
rxn01726_x0	0.013266290893017813	Acetyl-CoA:carnitine O-acetyltransferase_x0	Acetyl-CoA_x0 + Carnitine_x0 <=> CoA_x0 + O-Acetylcarnitine_x0	gene_8338
CRNCARtp_c0	0.013266290893017813	Transport of L-carnitine and O-acyl-L-carnitine_x0	Carnitine_c0 + O-Acetylcarnitine_x0 --> Carnitine_x0 + O-Acetylcarnitine_c0	
rxn01726_c0	-0.013266290893017809	Acetyl-CoA:carnitine O-acetyltransferase_c0	Acetyl-CoA + Carnitine_c0 <=> CoA + O-Acetylcarnitine_c0	gene_12234 or gene_8338
rxn00170_m0	0.012737231822477137	Acetyl-CoA hydrolase_m0	H2O + Acetyl-CoA --> CoA + Acetate + H+	gene_319
rxn08063_c0	-0.012737231822477137	Acetate transport via diffusion (extracellular to periplasm)_m0	Acetate <=> Acetate	
rxn00533_c0	0.011631048201994584	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)_c0	ATP + Acetyl-CoA + H2CO3 <=> ADP + Phosphate + H+ + Malonyl-CoA_c0	gene_10589
EX_cpd00013_e0	-0.006564636291392351	Exchange for NH3_e0	NH3_e0 <=> 	
rxn05466_c0	0.006564636291392305	TRANS-RXN-173.ce_c0	NH3_e0 <=> NH3	gene_9895 or gene_11345
rxn00558_c0	-0.00651662108512818	D-glucose-6-phosphate aldose-ketose-isomerase_c0	D-glucose-6-phosphate <=> D-fructose-6-phosphate	gene_83 or gene_8161
