rxn_id	flux	name	equation	gpr
EX_cpd00009_e0	-0.014877614063425387	Exchange for Phosphate	Phosphate <=> 	
rxn30365_c0	0.0133963701377509	CDP-Diacylglycerol synthetase, yeast-specific, mitochondrial_c0	CTP_c0 + H+ + 0.01 Phosphatidate, yeast-specific_c0 <=> PPi + 0.01 cdpdag_BS_c0	gene_12742
rxn00881_c0	0.01317418354767321	1D-myo-Inositol 1-phosphate phosphohydrolase_c0	H2O + Inositol 1-phosphate --> Phosphate + L-Inositol_c0	gene_2458 or gene_1753 or gene_5750
PINOS_SC_c0	0.01317418354767321	Phosphatidylinositol synthase  yeast specific	L-Inositol_c0 + 0.01 cdpdag_BS_c0 --> CMP_c0 + H+ + 0.01 Phosphatidyl 1D myo inositol  yeast specific C4140H7644O1300P100	gene_10850
rxn00609_c0	-0.01317418354767321	myo-Inositol-1-phosphate synthase_c0	Inositol 1-phosphate <-- D-glucose-6-phosphate	gene_8547 or gene_9231
rxn09552_c0	0.013026059154288084	diacylglycerol cholinephosphotransferase, yeast-specific_c0	CDPcholine_c0 + 0.01 1,2-Diacylglycerol, yeast-specific_c0 --> CMP_c0 + H+ + 0.01 Lecithin_c0	gene_4879 or gene_7353
rxn00751_c0	0.013026059154288084	ATP:choline phosphotransferase_c0	ATP + Choline_c0 --> ADP + H+ + Phosphocholine_c0	gene_9170
rxn13384_c0	0.013026059154288084	phospholipase D, yeast-specific_c0	H2O + 0.01 Lecithin_c0 --> H+ + Choline_c0 + 0.01 Phosphatidate, yeast-specific_c0	gene_6154 or gene_6132 or gene_6873
rxn01380_c0	0.013026059154288084	CTP:choline-phosphate cytidylyltransferase_c0	CTP_c0 + H+ + Phosphocholine_c0 --> PPi + CDPcholine_c0	gene_9244
rxn00154_m0	0.01224544360114842		NAD + CoA + Pyruvate --> NADH + CO2 + Acetyl-CoA	gene_7709 or gene_2933 or gene_1362 or gene_5732 or gene_1088 or gene_3311
rxn00641_c0	0.01221359685657066	GTP:alpha-D-mannose-1-phosphate guanylyltransferase_c0	GTP + H+ + D-Mannose1-phosphate --> PPi + GDP-mannose_c0	gene_3827 or gene_12800 or gene_9209
rxn32754_c0	0.01221359685657066	D-mannose 6-phosphate 1,6-phosphomutase_c0	D-mannose-6-phosphate <=> D-Mannose1-phosphate	gene_1247 or gene_1839 or gene_10016
