rxn_id	flux	name	equation	gpr
rxn09792_c0	4.089324371765196e-06	4-Hydroxybenzoate mitochondrial transport_m0	4-Hydroxybenzoate_c0 <=> 4-Hydroxybenzoate_m0	
rxn13199_c0	4.0893243717651955e-06	3-Hexaprenyl-4,5-dihydroxybenzoate transport, mitochondrial_m0	3-Hexaprenyl-4,5-dihydroxybenzoate_c0 <=> 3-Hexaprenyl-4,5-dihydroxybenzoate_m0	
rxn13186_m0	4.0893243717651955e-06	S-adenosyl-L-methionine:2-hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone 3-O-methyltransferase_m0	S-Adenosyl-L-methionine_m0 + 2-Hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone_m0 --> S-Adenosyl-homocysteine_m0 + H+ + Ubiquinone-6	gene_3869 or gene_12639 or gene_11580 or gene_11038 or gene_9719 or gene_2152 or gene_12934
PEtm_SC_c0	-4.089324371765165e-06	Phosphatidylethanolamine mitochondrial transport  yeast specific	psetha_BS_c0 <=> psetha_BS_m0	
PStm_SC_c0	4.089324371765164e-06	Phosphatidylserine mitochondrial  transport  yeast specific	ps_BS_c0 <=> ps_BS_m0	
rxn12510_c0	4.089324371741777e-06	ATP:pantothenate 4'-phosphotransferase_c0	ATP + PAN_c0 --> ADP + H+ + 4-phosphopantothenate_c0	gene_1066
rxn02175_c0	4.089324371741777e-06	ATP:pantetheine-4'-phosphate adenylyltransferase_c0	ATP + H+ + Phosphopantetheine_c0 --> PPi + Dephospho-CoA_c0	
rxn00100_c0	4.089324371741776e-06	ATP:dephospho-CoA 3'-phosphotransferase_c0	ATP + Dephospho-CoA_c0 --> ADP + CoA + H+	gene_13023
rxn02341_c0	4.089324371741776e-06	N-[(R)-4'-Phosphopantothenoyl]-L-cysteine carboxy-lyase_c0	H+ + (R)-4'-Phosphopantothenoyl-L-cysteine_c0 --> CO2 + Phosphopantetheine_c0	gene_9328
rxn09177_c0	4.089324371741776e-06	(R)-4'-Phosphopantothenate:L-cysteine ligase_c0	CTP_c0 + L-Cysteine_c0 + 4-phosphopantothenate_c0 --> PPi + CMP_c0 + H+ + (R)-4'-Phosphopantothenoyl-L-cysteine_c0	
rxn00006_c0	3.066993278812187e-06		2 H2O2 --> 2 H2O + O2	gene_5065 or gene_1038 or gene_9660 or gene_3404 or gene_12385 or gene_6939 or gene_8541 or gene_11200
rxn02304_m0	2.0446621858825986e-06	protoporphyrinogen-IX:oxygen oxidoreductase_m0	3 O2 + 2 ProtoporphyrinogenIX_m0 --> 6 H2O + 2 Protoporphyrin_m0	gene_5504
rxn03063_c0	2.044662185882598e-06	S-Adenosyl-L-methionine:zymosterol C-methyltransferase_c0	S-Adenosyl-L-methionine_c0 + Zymosterol_c0 --> S-Adenosyl-homocysteine_c0 + H+ + Fecosterol_c0	gene_9005 or gene_8534 or gene_5761
rxn07328_c0	2.044662185882598e-06	R07497_c0	Fecosterol_c0 --> Episterol_c0	gene_4664
ERGSTter_c0	2.044662185882598e-06	ergosterol endoplasmic reticular transport_g0	Ergosterol_r0 <=> Ergosterol_c0	
rxn09645_c0	2.0446621858825978e-06	Ergosta-5,6,22,24,(28)-tetraen-3beta-ol endoplamic reticular transport_g0	5,7,22,24(28)-Ergostatetraenol_c0 <=> 5,7,22,24(28)-Ergostatetraenol_r0	
rxn03913_r0	2.0446621858825978e-06	ergosterol:NADP+ Delta24(24(1))-oxidoreductase_r0	NADPH_r0 + H+_r0 + 5,7,22,24(28)-Ergostatetraenol_r0 --> NADP_r0 + Ergosterol_r0	gene_646
rxn09619_c0	2.0446621858825978e-06	cholestenol delta-isomerase, lumped reaction_c0	O2 + S-Adenosyl-L-methionine_c0 + Zymosterol_c0 --> 2 H2O + S-Adenosyl-homocysteine_c0 + H+ + 5,7,22,24(28)-Ergostatetraenol_c0	gene_7255 or gene_3606 or gene_4664 or gene_5397 or gene_9005 or gene_8534 or gene_5761
