rxn_id	name	subsystem	ec	kcat	kcat_source	mw_kDa	cost	reversible	abund_PDA	abund_half	abund_onetenth
rxn13251_c0	Fumarate dependent DHORD_c0		1.3.98.1	190.0	brenda_fungal	89.5	471.06342810526456	False	48895434.84686659	58024098.581228934	42168711.895980865
rxn01252_c0	Pyridoxine:oxygen oxidoreductase (deaminating)_c0		1.4.3.5	0.7	brenda_fungal	28.41	40590.85362857139	True	67711998.39973198	120145203.13861671	96489186.70903988
rxn13299_c0	glycogen phosphorylase_c0		2.4.1.1	57.37	brenda_any	103.02	1795.668923479177	False	867459570.1122917	872437848.0131931	343234639.58407634
rxn13288_e0	fecosterol ester hydrolase, yeast-specific_e0		3.1.1.13	475.0	brenda_any	82.89	174.4977906105263	False	34177546.711776316	33949430.53332415	42209881.33028228
rxn15114_c0	D-ribose-5-phosphate aldose-ketose-isomerase_c0		5.3.1.6	11342.6	brenda_any	35.87	3.1623615872903916	True	268699774.1786134	260834337.84015957	221819922.0427063
rxn02275_c0	4-Guanidinobutanamide amidohydrolase_c0		6.3.5.7	1.7	brenda_fungal	32.84	19314.769847058815	False	42219947.458206505	46510957.81688772	39708409.25584113
AASAD1_c0	L aminoadipate semialdehyde dehydrogenase  NADPH 		1.2.1.95	41.7	brenda_fungal	156.02	3741.519171223044	False	76034577.48115419	107776409.01657216	131221427.38926373
rxn09616_c0	Mevalonate kinase_c0		2.5.1.59	0.34	brenda_fungal	116.45	342491.2536470597	False	82335167.31384175	74094985.6335103	169624008.31882566
rxn01575_c0	L-Isoleucine:2-oxoglutarate aminotransferase_c0		2.6.1.42	597.0	brenda_any	42.43	71.07025551088775	True	220457924.43327564	189546907.44563237	124122985.68352382
ARGt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.ARG_ARG_c0			10.0	default_no_ec	57.89	5788.621093999987	True			
rxn00478_c0	L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)_c0		1.13.11.52	9.05	brenda_any	48.84	5396.7733414364575	False	931166063.4354229	434585052.39758426	100078294.04155879
rxn09472_x0	fatty acid oxidation_x0		1.1.1.100	117.5	brenda_fungal	27.09	230.53087097872336	False	1843722950.6461	1270541210.148279	636789975.42434
rxn13288_c0	fecosterol ester hydrolase, yeast-specific_c0		3.1.1.13	475.0	brenda_any	69.95	147.2724594526317	False	116723190.14127046	90821022.28783555	424941038.0781379
rxn00139_c0	AMP:diphosphate phospho-D-ribosyltransferase_c0		2.4.2.7	1000.0	brenda_fungal	23.6	23.604101640000007	False	260520309.46986842	225609803.09790105	171425362.395348
rxn30417_c0	2-oxo-4-methyl-3-carboxypentanoate decarboxylation_c0		2.6.1.42	597.0	brenda_any	45.84	76.79172753768836	False	167725264.31104043	185266603.54811785	124122985.68352382
rxn02322_c0	ATP:(R)-5-phosphomevalonate phosphotransferase_c0		2.7.4.2	8.31	brenda_any	48.22	5802.393951865213	False	209764748.2712611	173487386.5634994	96268047.6501036
rxn02356_m0	trans-4-Hydroxy-L-proline:NAD+ 5-oxidoreductase_m0		1.2.1.88	1.5	brenda_fungal	29.61	19738.517026666665	False	216227782.2182372	210663975.24720556	144214468.5335333
rxn00140_c0	adenosine 3',5'-phosphate 5'-nucleotidohydrolase_c0		3.1.4.17	21.0	brenda_fungal	59.66	2841.0207828571392	False	84956014.09926973	44663911.39941445	99848193.4862456
rxn05120_m0	protoheme IX farnesyltransferase_m0		2.5.1.141	0.47	brenda_ecfamily	54.28	115490.74497872325	False			
rxn02341_c0	N-[(R)-4'-Phosphopantothenoyl]-L-cysteine carboxy-lyase_c0		4.1.1.36	2.9	brenda_any	24.69	8513.959841379308	False	43319970.85107233	34584687.14040305	70926014.83898541
rxn02288_c0	Uroporphyrinogen-III carboxy-lyase_c0		4.1.1.37	0.393	brenda_any	40.61	103338.61944020334	False	125896151.10357285	145404686.98951444	113295380.82352719
rxn01607_c0	ATP:(R)-mevalonate 5-phosphotransferase_c0		2.5.1.59	0.34	brenda_fungal	116.45	342491.2536470597	False	82335167.31384175	74094985.6335103	169624008.31882566
rxn00092_c0	ADP phosphohydrolase_c0		3.6.1.5	1402.2	brenda_any	73.85	52.66796379974327	False			
rxn02476_c0	Phosphoenolpyruvate:3-phosphoshikimate 5-O-(1-carboxyvinyl)-transferase_c0		2.5.1.19	33.6	brenda_fungal	170.47	5073.4718523809715	False	65067004.12293151	99921551.67421478	95296242.60590923
rxn00260_x0	L-Aspartate:2-oxoglutarate aminotransferase_x0		2.6.1.1	319.0	brenda_any	45.82	143.6211258307208	True	486064827.8532282	528296566.4038644	464344333.71008885
rxn00831_c0	Inosine 5'-monophosphate phosphohydrolase_c0		3.1.3.99	19.32	brenda_any	51.05	2642.0911304347796	False	78317649.44197308	90231648.44169849	68651411.97340453
rxn13341_c0	cytochrome P450 lanosterol 14-alpha-demethylase (NAD)_c0		1.14.14.154	0.55	brenda_fungal	32.19	58527.69098181818	False	466865252.03323203	459415140.2572968	454991666.5902817
rxn00938_c0	Nicotinamide amidohydrolase_c0		3.5.1.19	3.8	brenda_fungal	25.1	6604.303642105263	True	31979973.13282511	41092168.65002068	34358490.11735837
rxn30066_c0	tryptophan synthase (indoleglycerol phosphate)_c0		4.2.1.20	9.94	brenda_any	76.45	7690.654762575459	False	110161590.39387237	269621326.71705055	138508652.58346736
rxn30390_x0	3-Hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA), peroxisomal_x0		1.1.1.100	117.5	brenda_fungal	33.98	289.1686199148935	True	451300564.9791456	425781955.1422406	496432153.5702999
rxn12918_c0	RXN3O-218.c_c0		1.14.19.20	0.026	brenda_ecfamily	32.6	1244411.0549618325	False			
rxn13353_c0	Mannose-inositol phosphorylceramide, ceramide-1 (24C) phospholipase C_c0		3.1.4.12	229.0	brenda_any	56.0	244.52645825327485	False			
rxn09778_c0	Tricarboxylate transport protein_m0			10.0	default_no_ec	32.1	3210.1899639999992	True	27761891.06585551	40402847.79742975	89571937.13345623
rxn09619_c0	cholestenol delta-isomerase, lumped reaction_c0		2.1.1.41	0.013	brenda_fungal	24.61	1850009.6496240597	False	127867526.11657858	180269994.67156842	76520856.90569529
rxn00178_m0	Acetyl-CoA:acetyl-CoA C-acetyltransferase_m0		2.3.1.9	7.0	brenda_fungal	41.16	5880.611934285703	False	544243435.1036923	546406959.0179439	416192748.88157153
rxn06448_c0	L-Tryptophan -tRNA(Trp) ligase (AMP-forming)_c0		6.1.1.2	18.9	brenda_any	54.26	2871.138192592591	False	143735827.87776354	153790270.6333434	129918052.32781397
rxn01000_c0	prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming)_c0		4.2.1.51	820.9	brenda_fungal	37.89	46.15142811548299	False	261814252.39359528	189959581.90941277	20728379.828150343
rxn05312_c0	Inorganic phosphate transporter_m0			10.0	default_no_ec	32.04	3203.501473999998	False	76612920.31873162	104890788.58043191	184543353.79005262
KARA1im_m0	Acetohydroxy acid isomeroreductase  mitochondrial		1.1.1.86	3.6	brenda_any	45.18	12550.306594444432	False	588743724.3470604	561438448.5647602	758839817.767277
rxn09625_c0	C-3 sterol dehydrogenase (zymosterol)_c0		1.1.1.170	6.3	brenda_ecfamily	41.24	6545.846657142845	False	96080160.56054853	67798307.41991106	119110133.11564071
rxn30425_m0	phosphatidylserine decarboxylase, yeast-specific, mitochondrial_m0		4.1.1.65	3.6	brenda_ecfamily	56.66	15738.877622222193	False	64295971.80595597	63525003.490434825	139931672.99443245
ORNt2r_c0	Orntithine reversible transport in via proton symport			10.0	default_no_ec	57.89	5788.621093999987	True			
rxn00791_c0	N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase_c0		2.4.2.18	2.9	brenda_fungal	44.81	15451.746082758602	False	138940019.85927215	116685707.31700611	63074956.841464005
rxn05349_c0	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase_c0		2.7.8.7	1.161	brenda_any	203.65	175405.13844961347	True	163046032.12912548	611307669.1863863	48967762.92428113
rxn13258_c0	ergosterol ester hydrolase, yeast-specific_c0		3.1.1.13	475.0	brenda_any	69.95	147.2724594526317	False	116723190.14127046	90821022.28783555	424941038.0781379
rxn00906_c0	5,10-methylenetetrahydrofolate:NAD+ oxidoreductase_c0		1.5.1.15	15.3	brenda_any	38.03	2485.723721568627	False	59998387.361118734	76913783.58292893	135357811.80154812
rxn10075_c0	2,3-diketo-5-methylthio-1-phosphopentane degradation reaction_c0		1.13.11.53	500.0	brenda_any	21.16	42.325291880000016	False	761164427.2617214	587132479.6294096	447649984.73626095
rxn13349_c0	Mannose-(inositol-P)2-ceramide, ceramide-2 (24C) phospholipase C_c0		3.1.4.12	229.0	brenda_any	56.0	244.52645825327485	False			
rxn00122_c0	ATP:FMN adenylyltransferase_c0		2.7.7.2	0.435	brenda_any	29.07	66832.87250574709	False	77112049.40632479	77139101.13292763	79251945.29080406
rxn30035_c0	indole-3-glycerol-phosphate synthase_c0		5.3.1.24	69.0	brenda_fungal	82.91	1201.5330657971033	False	101097212.27214561	93327125.14756687	97368041.74236293
rxn02503_m0	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine 6'-pyrophosphotransferase_m0		2.7.6.3	0.17	brenda_any	51.54	303158.8172941173	False	41364503.98718161	28073346.15686169	65737565.82114947
HICITDm_m0	Homoisocitrate dehydrogenase		1.1.1.87	17.0	brenda_fungal	63.23	3719.3886729411706	True	241433722.95888504	278076322.09915656	187171934.97494996
rxn00808_c0	ATP:D-galactose 1-phosphotransferase_c0			10.0	default_no_ec	56.58	5657.992323999994	False	99137895.05126145	109616428.61764805	75125446.91922651
rxn01843_c0	2-phenylacetamide amidohydrolase_c0		3.5.1.4	534.0	brenda_any	32.84	61.488967677902586	False	42219947.458206505	46510957.81688772	39708409.25584113
rxn06444_m0	L-Phenylalanine:tRNA(Ala) ligase (AMP-forming)_m0		6.1.1.20	603.0	brenda_fungal	56.46	93.62461316749567	False	18531167.379889045	12391661.670624651	14848759.26850353
rxn06439_m0	L-Histidine:tRNA(His) ligase (AMP-forming)_m0		6.1.1.21	40.0	brenda_fungal	68.44	1711.108688499998	False	129444817.93575253	187310664.9899972	113827501.27030516
rxn00379_c0	ATP:sulfate adenylyltransferase_c0		2.7.7.4	73.3	brenda_fungal	64.0	873.137734515687	False	457346182.39958906	375515814.748705	247706680.37387598
rxn01204_c0	4-aminobutanoate:2-oxoglutarate aminotransferase_c0		2.6.1.19	10.7	brenda_any	55.79	5214.44699439251	False	298216453.9512473	359669560.5139234	243248346.60746858
rxn35572_c0	Adenylosuccinate lyase_c0		4.3.2.2	7.5	brenda_any	57.33	7643.386858666653	True	199140076.85069418	177371804.95178962	173245516.97549844
HBZOPT6m_m0	Hydroxybenzoate octaprenyltransferase  mitochondrial		2.5.1.39	0.47	brenda_ecfamily	43.96	93539.20965957429	False			
rxn00690_m0	Formate:tetrahydrofolate ligase (ADP-forming)_m0		3.5.4.9	169.8	brenda_any	118.39	697.2295349823358	False	385749926.9761907	360711651.6600296	188475672.12430087
rxn09438_c0	fatty-acyl-CoA synthase (n-C12:0CoA)_c0		6.4.1.2	16.0	brenda_fungal	11.37	710.9245837500004	False	2292697737.4000907	2044382185.2284021	1813032737.5321305
rxn01018_c0	carbamoyl-phosphate:L-aspartate carbamoyltransferase_c0		2.1.3.2	234.3	brenda_any	245.47	1047.6917931711541	False	71174463.18115787	96228628.47806384	150512176.2319843
rxn01575_m0	L-Isoleucine:2-oxoglutarate aminotransferase_m0		2.6.1.42	597.0	brenda_any	42.43	71.07025551088775	True	220457924.43327564	189546907.44563237	124122985.68352382
rxn03913_r0	ergosterol:NADP+ Delta24(24(1))-oxidoreductase_r0		1.3.1.71	1.3	brenda_ecfamily	69.23	53254.01672307679	False	2061024.93895366	2662279.7282956275	5561269.464500897
rxn13417_c0	zymosterol ester hydrolase, yeast-specific_c0		3.1.1.13	475.0	brenda_any	69.95	147.2724594526317	False	116723190.14127046	90821022.28783555	424941038.0781379
rxn00938_m0	Nicotinamide amidohydrolase_m0		3.5.1.19	3.8	brenda_fungal	25.1	6604.303642105263	True	31979973.13282511	41092168.65002068	34358490.11735837
ADHAPR_SC_c0	Acyldihydroxyacetonephosphate reductase  yeast specific		1.1.1.101	100.0	brenda_any	37.23	372.25279939999945	False			
rxn01971_c0	ATP:D-fructose-6-phosphate 2-phosphotransferase_c0		2.7.1.105	1920.0	brenda_any	75.98	39.57469002083331	False	38423553.06316615	53657595.68492225	105075711.67087816
rxn01303_c0	Acetyl-CoA:L-homoserine O-acetyltransferase_c0		2.3.1.31	122.0	brenda_fungal	52.55	430.77631262295034	True	20459415.26974842	24259856.75981002	40492589.57829599
rxn02213_c0	3-Dehydroquinate hydro-lyase_c0		2.5.1.19	33.6	brenda_fungal	16.07	478.13173630952423	False	156338003.62493384	99921551.67421478	160568211.31943697
rxn00392_c0	ATP:riboflavin 5'-phosphotransferase_c0			10.0	default_no_ec	22.45	2245.154694	False	119480552.43660994	157702730.06074366	177271714.35029596
rxn09664_c0	Peptide transporter PTR2_c0			10.0	default_no_ec	66.14	6614.334453999982	False			
rxn05652_c0	spermidine transport in via proton antiport_c0			10.0	default_no_ec	56.22	5622.1435539999875	False			
rxn05040_c0	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)_c0		4.1.99.12	2.2	brenda_any	24.72	11236.376290909086	False	228602159.6612342	129392023.26098768	95655140.20852493
rxn00686_c0	5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase_c0		1.5.1.3	11.5	brenda_fungal	87.62	7619.1295860869795	False	28684011.38993542	17573950.2176663	67879613.24867845
rxn00751_c0	ATP:choline phosphotransferase_c0		2.7.1.32	2.55	brenda_fungal	89.09	34937.89272156862	False	62434891.27395491	71500481.52807815	78561018.20750222
rxn13417_e0	zymosterol ester hydrolase, yeast-specific_e0		3.1.1.13	475.0	brenda_any	82.89	174.4977906105263	False	34177546.711776316	33949430.53332415	42209881.33028228
rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)_c0		2.5.1.61	0.25	brenda_any	37.21	148841.62296	False	247006637.17284906	228697983.32260734	266242380.69377995
rxn01486_c0	trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase_c0		2.5.1.29	8.4	brenda_fungal	48.16	5732.94813571428	False	179292255.26137003	92700101.23470297	74143095.19923952
rxn09476_x0	acyl-CoA oxidase_x0		1.3.3.6	8.59	brenda_fungal	88.99	10360.206034924347	False	90809125.66312547	86230620.62874764	100259834.45624089
rxn01420_m0	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD+ oxidoreductase (decarboxylating)_m0		1.1.1.87	17.0	brenda_fungal	63.23	3719.3886729411706	True	241433722.95888504	278076322.09915656	187171934.97494996
rxn30417_m0	2-oxo-4-methyl-3-carboxypentanoate decarboxylation_m0		2.6.1.42	597.0	brenda_any	45.84	76.79172753768836	False	167725264.31104043	185266603.54811785	124122985.68352382
rxn02834_c0	Phosphoribosyl-ATP pyrophosphohydrolase_c0		1.1.1.23	9.34	brenda_any	93.6	10021.259436830858	False	103442846.44634528	122705716.63091296	62860680.365787394
rxn30427_x0	peroxisomal acyl-CoA thioesterase_x0			10.0	default_no_ec	38.53	3852.966353999995	False			
rxn00117_c0	ATP:UDP phosphotransferase_c0		2.7.4.6	321.0	brenda_fungal	31.19	97.16652629283482	True	2886058239.9714293	2453246329.3976145	3754942378.645335
rxn09621_c0	C-4 sterol methyl oxidase (4-methylzymosterol)_c0		1.14.18.9	12.7	brenda_ecfamily	36.1	2842.187074015748	False			
rxn05491_c0	TRANS-RXN-198.ce_c0			10.0	default_no_ec	56.31	5631.162273999988	False			
rxn00380_c0	ADP:sulfate adenylyltransferase_c0		2.7.7.53	96.0	brenda_fungal	76.25	794.2311743750005	False	63082645.0340401	65650842.36630746	99553418.62762024
rxn09459_c0	Palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA)_c0		1.14.19.1	0.455	brenda_any	53.87	118394.441186813	False	158983703.85500577	124830925.46045828	39675293.728518255
rxn01930_c0	3-Hydroxy-L-kynurenine hydrolase_c0		3.7.1.3	11.09	brenda_any	51.66	4658.695170423797	False	125209347.43640108	107394639.55394705	207151068.27013746
rxn05566_c0	D-galactose transport in via proton symport_c0			10.0	default_no_ec	58.08	5807.501253999992	False			
rxn09608_c0	Ceramide-1 hydroxylase (26C)_c0		1.14.18.5	12.7	brenda_ecfamily	42.38	3337.38034173228	False	133141700.20626892	95346771.2044125	48452779.088206664
rxn00410_c0	UTP:ammonia ligase (ADP-forming)_c0		6.3.4.2	11.0	brenda_any	64.13	5830.138385454536	False	89018779.59446596	70960500.03028084	127560005.03794211
rxn01217_c0	dCMP aminohydrolase_c0		3.5.4.12	960.0	brenda_any	49.71	51.7775012916666	True			
rxn05638_c0	TRANS-RXNBWI-115637.ce.maizeexp.PRO_PRO_c0			10.0	default_no_ec	61.36	6135.768183999983	True			
rxn06439_c0	L-Histidine:tRNA(His) ligase (AMP-forming)_c0		6.1.1.21	40.0	brenda_fungal	68.44	1711.108688499998	False	129444817.93575253	187310664.9899972	113827501.27030516
rxn01739_c0	ATP:shikimate 3-phosphotransferase_c0		2.5.1.19	33.6	brenda_fungal	170.47	5073.4718523809715	False	65067004.12293151	99921551.67421478	95296242.60590923
rxn05349_m0	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase_m0		1.3.1.38	2.864	brenda_any	15.14	5285.372500000003	True	1769573620.0478923	2696457671.113977	1637069584.806687
rxn06432_c0	L-Arginine:tRNA(Arg) ligase (AMP-forming)_c0		6.1.1.19	3.22	brenda_fungal	79.16	24584.294422360264	False	156267991.0799726	181912007.62877786	152656459.66882876
rxn04381_c0	Sphinganine, NADPH: oxygen oxidoreductase (4-hydroxylating)_c0		1.14.18.5	12.7	brenda_ecfamily	42.38	3337.38034173228	False			
rxn00209_c0	Pyridoxine 5-phosphate:oxygen oxidoreductase_c0		1.4.3.5	0.7	brenda_fungal	28.41	40590.85362857139	True	67711998.39973198	120145203.13861671	96489186.70903988
rxn13362_c0	N,N-bisformyl-dityrosine transport (extracellular)_c0			10.0	default_no_ec	53.82	5381.624083999993	False			
rxn13336_c0	lanosterol ester hydrolase, yeast-specific_c0		3.1.1.13	475.0	brenda_any	69.95	147.2724594526317	False	116723190.14127046	90821022.28783555	424941038.0781379
rxn00789_c0	1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase_c0		2.4.2.17	2.364	brenda_any	53.76	22740.172944162412	False	126816863.75536238	149891885.99256843	59159829.59548708
GLUt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.GLT_GLT_c0			10.0	default_no_ec	52.59	5259.200003999988	True	95166181.93676315	48180858.01268282	281632534.8550949
rxn13336_e0	lanosterol ester hydrolase, yeast-specific_e0		3.1.1.13	475.0	brenda_any	82.89	174.4977906105263	False	34177546.711776316	33949430.53332415	42209881.33028228
rxn00178_c0	Acetyl-CoA:acetyl-CoA C-acetyltransferase_c0		2.3.1.9	7.0	brenda_fungal	41.16	5880.611934285703	False	544243435.1036923	546406959.0179439	416192748.88157153
rxn06936_c0	L-Aspartate:tRNA(Asp) ligase (AMP-forming)_c0			10.0	default_no_ec	235.2	23519.923994000117	False	233534535.7797123	267849501.2521855	317774009.10408115
rxn02473_c0	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase_c0		4.2.1.19	1400.0	brenda_any	24.3	17.356734885714282	False	313727564.97969854	305079920.81637233	49110213.151825525
rxn00912_c0	5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase_c0		2.1.2.11	0.782	brenda_any	34.7	44348.17949897747	False			
VALt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.VAL_VAL_c0			10.0	default_no_ec	68.35	6834.836073999983	True			
rxn13398_c0	spermine transport via proton antiport irreversible_c0			10.0	default_no_ec	56.22	5622.1435539999875	False			
rxn01479_c0	CTP:ethanolamine-phosphate cytidylyltransferase_c0		2.7.7.14	3.4	brenda_any	54.05	15897.099658823498	False	175523460.80988055	176377997.05453277	92921816.14238083
rxn01274_m0	(R)-S-Lactoylglutathione hydrolase_m0		3.1.2.6	979.0	brenda_fungal	70.47	71.98403814096	False	737813713.8461847	595532303.4952801	268630801.15716076
rxn02264_c0	Hydroxymethylbilane hydro-lyase(cyclizing)_c0		4.2.1.75	983.0	brenda_any	34.62	35.219167995930796	False	39482761.76329479	57787525.558475785	32277657.920088824
TAGL_SC_c0	Triacylglycerol lipase  yeast specific		3.1.1.3	494.0	brenda_fungal	36.73	74.34421283400802	False			
rxn15467_m0	(R)-2,3-Dihydroxy-3-methylbutanoate hydro-lyase_m0		4.2.1.9	16.11	brenda_any	64.09	3978.043677219106	False	111655740.86878522	116187142.83950874	200338270.2128853
rxn13258_e0	ergosterol ester hydrolase, yeast-specific_e0		3.1.1.13	475.0	brenda_any	82.89	174.4977906105263	False	34177546.711776316	33949430.53332415	42209881.33028228
HISt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.HIS_HIS_c0			10.0	default_no_ec	68.35	6834.836073999983	True			
rxn03240_x0	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase_x0		1.1.1.100	117.5	brenda_fungal	27.09	230.53087097872336	True	461397510.83215773	425781955.1422406	496432153.5702999
rxn28987_c0	sirohydrochlorin ferrochelatase_c0		4.99.1.4	0.06	brenda_any	28.7	478251.3773333331	False	70126065.30976617	77371666.86813577	48832171.33366944
rxn00947_x0	Palmitate:CoA ligase (AMP-forming)_x0		6.2.1.3	1.1	brenda_any	77.64	70585.24358181824	True	209211436.0475614	271486673.08089525	416843688.1750803
rxn00560_c0	Urea:carbon-dioxide ligase (ADP-forming)_c0		6.3.4.6	210.8	brenda_fungal	196.21	930.7736548387151	True			
rxn09296_c0	hydrogen peroxide reductase (thioredoxin)_c0			10.0	default_no_ec	15.72	1572.199884000001	False	13611404157.237934	15176211649.374285	8648133279.658728
rxn00839_c0	ATP:dADP phosphotransferase_c0		2.7.4.6	321.0	brenda_fungal	31.19	97.16652629283482	True	2886058239.9714293	2453246329.3976145	3754942378.645335
rxn06443_m0	L-Methionine:tRNAMet ligase (AMP-forming)_m0		6.1.1.10	6.08	brenda_fungal	100.51	16530.444940789537	False	126888246.70198974	78267428.09240076	74550449.36931747
rxn02789_c0	2-Isopropylmalate hydro-lyase_c0		4.2.1.33	7.7	brenda_ecfamily	84.3	10948.552161038982	True	198938672.86475456	303534194.76963305	174232769.82862797
rxn00838_c0	IMP:L-aspartate ligase (GDP-forming)_c0		6.3.4.4	4.2	brenda_any	47.06	11204.482699999977	False	163566808.34443524	213393667.12049222	215618279.12570077
rxn09842_c0	fatty acid peroxisomal transport_x0			10.0	default_no_ec	69.96	6996.487453999992	False			
rxn01406_c0	S-adenosylmethioninamine:putrescine 3-aminopropyltransferase_c0		2.5.1.16	8.1	brenda_any	36.65	4525.301264197527	False	535379416.9595073	559083576.0971385	734140250.9123068
IPCS326_SC_c0	Inositol phosphorylceramide synthase  ceramide 3  26C   yeast specific		2.7.1.227	2.125	brenda_ecfamily	51.39	24182.79601882351	False			
rxn05234_c0	2'-Deoxyguanosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase_c0		1.17.4.1	9.61	brenda_any	15.72	1636.00404162331	False	13611404157.237934	15176211649.374285	8648133279.658728
rxn27926_c0	Histidinol-phosphate aminotransferase_c0		2.6.1.9	198.41	brenda_any	45.2	227.82007681064422	False	47001642.49064007	157955158.83268034	44206024.820816256
rxn03974_c0	FMNH2:NAD+ oxidoreductase_c0			10.0	default_no_ec	22.23	2222.5417339999995	False	148718117.99460793	255807903.03524467	254066131.40305504
rxn30433_c0	D-sorbitol reductase_c0		1.1.1.431	4638.0	brenda_fungal	36.39	7.845737934454503	False	129186529.10675651	161099598.3308209	317809192.2911636
rxn08066_c0	adentylate kinase (GTP)_c0		2.7.4.3	733.0	brenda_any	29.95	40.85985858117326	True	611304671.3748661	602563742.2029029	341242926.8012119
rxn01748_c0	Allantoin amidohydrolase_c0		3.5.2.5	332.68	brenda_any	58.73	176.5498203679211	True			
rxn05199_c0	Uridine permease_c0			10.0	default_no_ec	48.61	4861.166323999992	False			
rxn01302_c0	L-homoserine:NADP+ oxidoreductase_c0		1.1.1.3	39.78	brenda_any	38.48	967.3940608345895	True	384429519.1555838	400272634.15715915	389734610.66386807
rxn08439_x0	decanoyl-CoA hydrolase_x0			10.0	default_no_ec	38.53	3852.966353999995	False			
rxn05602_c0	L-lactate reversible transport via proton symport_c0			10.0	default_no_ec	58.54	5853.530403999993	True			
rxn06549_c0	Tetradecanoyl-CoA:glycylpeptide N-tetradecanoyltransferase_c0		2.3.1.97	13.8	brenda_fungal	108.71	7877.5564666667	False	196989517.80338502	117644076.077276	153225022.65519553
rxn13226_c0	phenylacetaldehyde reductase_c0			10.0	default_no_ec	57.21	5721.343003999989	False	115591843.20084162	65411919.943351656	50911624.767591946
rxn02290_c0	(S)-2,3-Epoxysqualene mutase (cyclizing, lanosterol-forming)_c0		5.4.99.7	5.89	brenda_ecfamily	87.7	14889.773198641793	False	12462027.130138397	11980357.995329468	14182890.170859126
rxn06937_m0	L-glutamate:tRNA(Glu) ligase (AMP-forming)_m0		6.1.1.17	1.5	brenda_fungal	69.29	46192.28622666664	False			
rxn09653_c0	Urea active transporter_c0			10.0	default_no_ec	73.23	7322.7743340000015	True			
rxn08447_x0	fatty-acid-CoA thioesterase (octanoate)_x0			10.0	default_no_ec	38.53	3852.966353999995	False			
PMI12346PS_c0	5 diphosphoinositol 1 2 3 4 6 pentakisphosphate synthase		2.7.4.21	0.03	brenda_any	158.02	5267340.351333345	False	82005265.95836608	62130420.110011086	60245576.86641522
PINOS_SC_c0	Phosphatidylinositol synthase  yeast specific		2.7.8.11	0.065	brenda_ecfamily	35.16	540872.0544615386	False	147845405.22474995	204749648.46107745	176645057.92734155
rxn04147_c0	squalene synthase_c0		2.5.1.21	3.3	brenda_fungal	53.71	16276.034648484818	False	55357079.643786855	65222652.32124346	92973017.77391252
rxn08413_x0	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)_x0		1.1.1.100	117.5	brenda_fungal	27.09	230.53087097872336	True	461397510.83215773	425781955.1422406	496432153.5702999
rxn13414_c0	ATP diphosphohydrolase (phosphate-forming)_c0		3.6.1.5	1402.2	brenda_any	73.85	52.66796379974327	False			
rxn05243_c0	TRANS-RXNBWI-115637.ce.maizeexp.LEU_LEU_c0			10.0	default_no_ec	68.35	6834.836073999983	True			
rxn00493_c0	L-Phenylalanine:2-oxoglutarate aminotransferase_c0		2.6.1.39	18.4	brenda_fungal	45.2	2456.6185565217347	True	486064827.8532282	528296566.4038644	464344333.71008885
rxn09466_x0	Fatty acid oxidation_x0		1.1.1.100	117.5	brenda_fungal	30.2	256.99342161702134	False	1843722950.6461	1270541210.148279	636789975.42434
rxn00327_c0	(S)-ureidoglycolate amidohydrolase (decarboxylating)_c0		4.3.2.3	0.018	brenda_any	75.24	4179974.7911111186	True	83980316.6597557	78950402.5351074	110402332.45554838
CLPNSm_SC_m0	Cardiolipin synthase  yeast specific  mitochondrial		2.7.8.41	0.065	brenda_ecfamily	58.12	894135.5590769212	False	76840126.94101493	53465283.58101925	72165805.84972067
rxn13348_c0	Mannose-(inositol-P)2-ceramide, ceramide-1 (26C) phospholipase C_c0		3.1.4.12	229.0	brenda_any	56.0	244.52645825327485	False			
