rxn_id	flux
H2Otm_c0	-12.728776357968531
rxn09780_c0	9.037624491306863
rxn08173_m0	8.700897371200849
rxn09121_c0	7.455751198952391
frxn35348_m0	4.803297255037383
rxn05319_c0	-4.602034414516759
EX_cpd00001_e0	4.602034414516759
EX_cpd00011_e0	4.290303259102466
rxn05467_c0	-4.290303259102466
rxn09524_c0	2.911738779855136
rxn01100_c0	-2.791835947769904
rxn00781_c0	2.791835947769904
rxn01106_c0	-2.6574486204648466
rxn00459_c0	2.6574486204648466
rxn35242_c0	-2.6164368984332658
rxn05468_c0	2.5671997644193523
EX_cpd00007_e0	-2.5671997644193523
rxn00001_c0	2.454734404482292
O2tm_c0	2.4017069035002643
rxn35347_m0	2.401648627518692
rxn00097_c0	1.9622469980129702
ACtp_c0	1.8789924738390797
CRNCARtp_c0	1.8789924738390797
rxn00175_x0	1.8789924738390797
rxn01726_x0	1.8789924738390797
tx_ppi_xc	1.8789924738390797
rxn01726_c0	-1.8789924738390795
tx_atp_xc	1.8789924738390795
rxn00168_c0	1.87411914488009
rxn00507_c0	1.8741191448800898
rxn00102_c0	-1.8551721663713605
rxn00533_c0	1.6897922151665676
rxn09121_m0	-1.569259456143138
frxn13726_m0	1.5339860364677858
PIt2r_c0	-1.4229284664147883
rxn00216_c0	1.3731525830919842
CO2tm_c0	-1.27751222748467
rxn00747_c0	-1.2143878056537276
rxn01115_c0	1.1354157162673548
rxn01476_c0	1.1354157162673546
rxn09648_c0	-1.010221425055352
rxn08570_c0	1.0102214250553518
rxn00604_r0	1.0102214250553518
rxn09655_c0	1.0
EX_cpd00794_e0	-1.0
rxn00007_c0	0.9982954275390072
rxn00545_c0	0.8416900787387455
rxn00786_c0	0.8416900787387455
rxn01116_c0	0.7336892660316106
rxn09502_c0	0.6234382719860301
rxn02380_c0	0.62343827198603
rxn05469_m0	0.5659600643196837
EX_cpd00013_e0	-0.5144428825267496
rxn05466_c0	0.5144428825267496
rxn00154_m0	0.4701470661169512
rxn00184_c0	-0.4540820777135821
rxn19316_m0	0.4250851633660884
EX_cpd00067_e0	0.4229284664147884
rxn15114_c0	-0.4016827432495648
rxn00973_m0	0.38122083203654283
rxn00248_m0	0.37977121699493466
rxn01334_c0	0.3770975635237005
rxn01343_c0	0.3770975635237005
rxn34273_c0	0.37709756352370044
rxn00785_c0	-0.3565917025079102
rxn09417_m0	0.3495157842620753
rxn30674_m0	0.3495157842620753
rxn01241_m0	0.34866641183066205
rxn30341_m0	0.34866641183066205
rxn01243_m0	0.348666411830662
rxn00285_m0	-0.3484333079043724
H2Oter_c0	-0.3368206044931126
TRP_nadp_c0r0	0.3366967680322715
TRP_nadph_c0r0	-0.3366967680322715
TRP_coa_c0r0	-0.33669676803227117
TRP_malcoa_c0r0	0.33669676803227117
TRP_co2_c0r0	-0.3366967680322711
rxn00505_m0	0.3145676781131028
rxn00409_c0	0.2566401383471792
rxn00364_c0	0.25664013834717914
rxn09441_c0	0.180684680865244
rxn09421_c0	0.180684680865244
rxn09438_c0	0.18049528392513373
rxn09435_c0	0.17992709310480273
rxn09431_c0	0.17737023441331348
EX_cpd00009_e0	-0.14633098972834982
rxn00250_c0	0.1456171089540507
rxn01101_c0	0.13438732730505715
rxn02914_c0	0.13438732730505715
rxn00420_c0	0.13387741246629822
rxn30365_c0	0.13176199433520955
rxn00237_c0	0.13034443108346444
rxn00609_c0	-0.12957664502624436
rxn00881_c0	0.12957664502624436
PINOS_SC_c0	0.12957664502624436
rxn13384_c0	0.12811974548693422
rxn00751_c0	0.12811974548693422
rxn01380_c0	0.12811974548693422
rxn09552_c0	0.1281197454869342
rxn00604_c0	0.12519429121200282
rxn00260_c0	-0.12371553817961106
rxn32754_c0	0.12012865151381807
rxn00641_c0	0.12012865151381806
rxn00559_c0	-0.12012865151381805
rxn00117_c0	0.11549571097881178
rxn00704_c0	-0.10816022179838526
rxn00213_c0	0.10816022179838525
rxn09427_c0	0.0892059587919601
rxn00948_c0	0.08560741692986415
rxn22099_r0	0.08560741692986415
rxn02134_c0	0.08560741692986415
rxn19045_r0	-0.08560741692986414
rxn23535_r0	-0.08560741692986414
rxn23559_r0	0.08560741692986412
rxn22098_r0	0.08560741692986412
rxn19044_r0	-0.08560741692986412
rxn23531_r0	-0.08560741692986411
rxn23565_r0	0.08560741692986411
rxn23554_r0	0.08560741692986411
rxn19046_r0	-0.08560741692986411
rxn23534_r0	-0.0856074169298641
TRP_strcoa_c0r0	0.08560741692986408
rxn23551_r0	0.08560741692986408
rxn09400_c0	0.08266447986045766
rxn23536_r0	-0.07987451724267883
rxn22100_r0	0.07987451724267883
rxn19047_r0	-0.07987451724267883
TRP_hxccoa_r0c0	0.07987451724267881
rxn23557_r0	0.07987451724267881
rxn09606_c0	0.07987451724267873
rxn09608_c0	0.0779441253530928
IPCS326_SC_c0	0.0759918799704172
rxn09600_c0	0.07599187997041719
bio_gsm	0.07284497696550729
rxn00187_c0	0.0710355077376914
rxn00198_m0	0.06665315392343998
rxn09510_c0	0.05885145689043333
rxn09647_c0	-0.05885145689043333
rxn09642_c0	-0.05885145689043333
rxn09511_r0	0.05885145689043333
rxn09582_c0	0.051661657663937766
IPCS124_SC_c0	0.04585591299978684
rxn09599_c0	-0.043969228096380195
rxn00973_c0	0.04386433132954121
rxn00198_c0	0.042825561958019225
rxn00003_m0	-0.040887885570739635
rxn15467_m0	0.040887885570739635
KARA1im_m0	0.040887885570739635
rxn00191_c0	-0.0350428046190208
rxn09588_c0	0.033625241367278166
rxn00337_c0	0.032853084611443775
rxn01643_c0	-0.032853084611443775
rxn01301_c0	0.032853084611443775
rxn00692_c0	-0.030510390152240413
rxn30674_c0	-0.030255432732861843
rxn09779_c0	-0.03025543273286184
rxn01069_c0	0.027979755652451345
rxn01300_c0	0.02797975565245134
rxn15108_c0	0.024548757237381216
rxn05217_c0	0.023412375596714104
rxn00260_m0	0.023412375596714104
rxn01211_c0	0.022567373863921082
rxn00907_c0	0.022567373863921082
rxn09733_c0	0.02190157077443962
rxn09399_c0	0.02185349308965219
rxn09397_c0	0.021853493089652187
rxn12193_c0	0.021591251172576355
rxn27497_m0	0.021591251172576355
rxn03062_c0	0.021591251172576355
rxn00806_c0	-0.021591251172576355
rxn30417_c0	0.021591251172576355
3C3HMPtm_c0	-0.021591251172576355
rxn01420_m0	0.020848232407528186
AASAD2_c0	0.020848232407528186
SACCD1_c0	0.020848232407528186
rxn09803_c0	0.020848232407528186
rxn01423_c0	0.020848232407528186
rxn00510_c0	0.020848232407528186
HICITDm_m0	0.020848232407528183
rxn30206_m0	0.020848232407528183
HACNHm_m0	0.020848232407528183
rxn30391_m0	0.020848232407528183
rxn02476_c0	0.02050586101579031
rxn01739_c0	0.020505861015790307
rxn01740_c0	0.020505861015790307
rxn01255_c0	0.020505861015790307
rxn02213_c0	0.020505861015790303
rxn02212_c0	0.0205058610157903
rxn00414_c0	0.019762842250742086
rxn09799_c0	-0.019296634398163284
rxn00903_c0	-0.019274780905073226
rxn01256_c0	0.017256975043128682
rxn00546_c0	-0.01456899539310146
rxn01560_c0	0.014568995393101459
3MOPtm_c0	-0.014037227061253254
rxn01575_c0	-0.014037227061253254
rxn13195_c0	0.01403722706125325
rxn00737_c0	0.01403722706125325
rxn08043_m0	0.01403722706125325
rxn03437_m0	0.014037227061253248
rxn08764_m0	0.014037227061253248
rxn03137_c0	0.013796838637270749
rxn00832_c0	-0.013796838637270747
rxn09778_c0	-0.013608898596679376
rxn09807_c0	-0.013608898596679374
rxn09765_c0	0.013608898596679374
rxn01332_m0	0.013608898596679374
rxn00931_c0	0.011997567706219053
rxn02374_c0	0.011997567706219053
rxn00179_c0	0.011997567706219051
rxn09412_c0	0.011997567706219051
rxn02465_m0	-0.011706187798357024
rxn30081_m0	0.011706187798357024
rxn01917_m0	0.011706187798357024
rxn01637_m0	0.011706187798357024
rxn29990_c0	0.011706187798357024
ORNt3m_c0	0.011706187798357024
rxn29991_c0	0.011706187798357024
rxn30043_c0	0.011706187798357023
rxn03004_c0	0.010147305291298831
rxn03084_c0	0.010147305291298831
rxn02895_c0	0.010147305291298831
rxn02937_c0	0.010147305291298831
rxn00790_c0	0.010147305291298831
rxn00493_c0	-0.009753942415681427
rxn01000_c0	0.009753942415681425
rxn35571_c0	0.009549976480181672
rxn35572_c0	0.009549976480181672
rxn02938_c0	0.009549976480181672
rxn00838_c0	0.009028406445108628
rxn00800_c0	0.009028406445108626
rxn01465_c0	-0.008056654452385063
rxn09563_c0	0.008056654452385063
rxn01362_c0	-0.008056654452385062
rxn00710_c0	0.008056654452385062
rxn01018_c0	0.008056654452385062
rxn31870_c0	0.007714283060647223
rxn00527_c0	-0.007503032627447257
rxn01269_c0	0.007503032627447252
EX_cpd00048_e0	-0.007408334157392496
rxn05238_c0	0.007408334157392496
rxn00416_c0	0.0074083341573920915
rxn00693_c0	0.007131523244923164
rxn01332_c0	0.0068969624191109295
rxn05289_c0	0.006825574341668422
rxn00361_c0	0.005951434618082351
rxn00137_c0	0.005951434618082351
rxn05239_c0	0.005951434618082351
rxn00379_c0	0.00595143461808235
EXP_c24coa_r0c0	0.005732899687185597
rxn09607_c0	0.005732899687185416
rxn34008_c0	0.005660054710220322
rxn01303_c0	0.004873328958992439
rxn00952_c0	0.004858759963599337
rxn00917_c0	0.00476843219216212
rxn00834_c0	0.00476843219216212
rxn30381_c0	-0.004370698617930365
AGAT_SC_c0	0.004370698617930364
GAT1_SC_c0	0.004370698617930364
rxn00789_c0	0.004246862157089077
rxn02473_c0	0.004246862157089076
rxn03175_c0	0.004246862157089076
rxn19830_c0	0.004246862157089076
rxn02160_c0	0.004246862157089076
rxn02835_c0	0.004246862157089076
rxn02834_c0	0.004246862157089076
rxn27926_c0	0.004246862157089075
rxn00859_c0	0.004246862157089075
rxn09609_c0	0.0038462147837787855
rxn00119_c0	0.0036932403321511768
rxn15558_c0	0.003642248848275365
rxn00293_c0	0.003642248848275365
rxn00555_c0	0.0036422488482753647
rxn01505_c0	0.0036422488482753647
rxn01483_c0	0.0036422488482753647
rxn15561_c0	0.0036422488482753647
rxn00126_c0	0.003460136405862004
rxn00410_c0	0.003256170470358153
rxn09458_c0	0.0031250495118202142
rxn00134_c0	0.002294616774413888
rxn00141_c0	0.002272763281323828
rxn39089_c0	0.002185349308965219
rxn00727_c0	0.0020687973458204073
rxn02508_c0	0.002068797345820407
rxn30066_c0	0.002068797345820407
rxn30035_c0	0.002068797345820407
rxn00791_c0	0.002068797345820407
rxn09584_c0	0.0019522453826755948
rxn09590_c0	0.0019522453826755948
IPCS226_SC_c0	0.0019522453826755946
IPCS324_SC_c0	0.0019376763872824942
rxn09601_c0	0.0019376763872824942
rxn09589_c0	0.001937676387282494
rxn09583_c0	0.001937676387282494
IPCS126_SC_c0	0.0019303918895859434
rxn09592_c0	0.0019303918895859432
rxn09586_c0	0.0019303918895859432
rxn09591_c0	0.0019085383964962909
rxn09585_c0	0.0019085383964962906
IPCS224_SC_c0	0.0019085383964962906
rxn09587_c0	0.001886684903406639
rxn09593_c0	0.0018866849034066388
rxn09680_c0	-0.0017628484425652776
EX_cpd00229_e0	0.0017628484425652776
rxn08453_c0	0.0016098739909376865
rxn05736_c0	-0.0016098739909376862
rxn10665_c0	0.0016098739909376862
rxn30425_m0	0.0014568995393101458
rxn00239_c0	0.0014175632517487845
rxn00690_c0	0.001376770064648496
rxn00686_c0	0.0013723993660301585
4ABZtm_c0	0.001165519631448118
rxn03841_c0	0.001165519631448118
rxn09768_c0	-0.001165519631448118
rxn02200_m0	0.001165519631448118
rxn01257_c0	0.0011655196314481178
rxn09769_c0	0.0011655196314481178
rxn00299_c0	0.0011655196314481178
rxn02504_m0	0.0011655196314481178
GCALDtm_c0	-0.0011655196314481178
rxn01603_c0	0.0011655196314481176
rxn03167_c0	0.0011655196314481176
rxn09713_c0	0.0010824763577028606
rxn00336_c0	0.0010387693715219882
GLXtp_c0	-0.0010387693715219882
rxn00272_c0	0.0010387693715219882
rxn00829_c0	0.0008741397235860872
rxn01454_m0	-0.0008741397235860871
rxn09743_c0	-0.0008741397235860871
rxn02322_c0	0.0008741397235860871
rxn00178_m0	0.0008741397235860871
rxn01607_c0	0.0008741397235860871
rxn01501_c0	-0.000874139723586087
rxn10832_c0	0.000874139723585952
rxn09457_c0	0.0008522862304964221
PETOHM_SC_c0	0.000728449769655073
rxn09491_c0	0.000728449769655073
rxn09535_c0	0.000728449769655073
rxn09545_c0	0.000728449769655073
rxn02484_c0	0.0005973288111171599
rxn09633_c0	0.0005973288111171598
rxn40428_c0	-0.0005827598157240584
rxn09531_c0	0.0005827598157240584
rxn02277_m0	0.0005827598157240584
rxn13149_c0	0.0005827598157240583
rxn02312_m0	0.0005827598157240583
rxn02297_c0	0.0005827598157240583
SK_cpd02701_c0	0.0005827598157240583
rxn05035_c0	0.0005099148387589572
rxn01678_c0	-0.0004370698617930437
rxn05236_c0	0.00043706986179304366
rxn01517_c0	-0.00043706986179304366
rxn01213_c0	0.0002768109124689276
rxn00830_c0	0.0002768109124689276
rxn01466_c0	0.0002768109124689276
rxn00599_m0	0.00023310392628962337
rxn09790_c0	-0.00023310392628962334
rxn05582_c0	0.0002331039262871549
rxn01509_c0	-0.00023019012721100303
rxn01217_c0	-0.00023019012721100303
rxn05233_c0	0.00023019012721100303
rxn01127_c0	-0.0002068797345820407
rxn01520_c0	0.0002068797345820407
rxn05231_c0	0.00020687973458204066
rxn05093_c0	-0.0001456899539310146
rxn09623_c0	0.00012383646084136236
rxn02290_c0	0.00012383646084136236
rxn09621_c0	0.00012383646084136236
rxn13341_c0	0.00012383646084136236
rxn09639_c0	0.00012383646084136236
rxn09625_c0	0.00012383646084136236
rxn12916_c0	0.00012383646084136233
rxn09626_c0	0.00012383646084136233
C4STMO1_c0	0.00012383646084136233
rxn09640_c0	0.00012383646084136233
rxn04147_c0	0.00012383646084136233
O2ter_c0	0.00012383646084136233
rxn02063_r0	0.00012383646084136233
C14STR_c0	0.0001238364608413623
rxn00029_c0	0.00011655196314481166
rxn02609_c0	-7.284497696550731e-05
rxn02611_c0	7.284497696550731e-05
rxn11972_c0	7.284497696550731e-05
rxn00036_c0	7.284497696550731e-05
rxn06809_c0	7.28449769655073e-05
rxn00001_m0	4.370698617930441e-05
rxn09785_c0	-4.370698617930438e-05
rxn09784_c0	4.370698617930438e-05
rxn05040_c0	4.3706986179304375e-05
rxn30056_c0	4.370698617930437e-05
rxn03337_c0	3.6422488482753655e-05
rxn00024_c0	3.6422488482753655e-05
ASPOcm_c0	2.9137990787843813e-05
rxn02155_c0	2.9137990787843813e-05
rxn09753_c0	2.9137990787843813e-05
rxn02402_c0	2.9137990787843813e-05
rxn20661_c0	2.913799078784381e-05
rxn00138_c0	2.913799078784381e-05
rxn08475_c0	2.9137990786202918e-05
rxn02264_c0	2.9137990786202914e-05
rxn00060_c0	2.9137990786202914e-05
EX_cpd10515_e0	-2.9137990786202914e-05
rxn10075_c0	2.1853493090059658e-05
rxn15115_c0	-2.1853493090059658e-05
rxn09806_c0	2.1853493090059658e-05
rxn05104_c0	2.1853493090059658e-05
rxn00912_c0	2.1853493090059658e-05
rxn05108_c0	2.1853493090059658e-05
rxn30079_c0	2.1853493090059654e-05
rxn00127_c0	2.1853493090059654e-05
rxn02061_c0	2.1853493090059654e-05
rxn30037_c0	2.1853493090059654e-05
rxn13388_c0	2.1853493090059654e-05
rxn01138_c0	-2.1853493090059654e-05
rxn01790_m0	2.185349309005965e-05
rxn01791_c0	2.185349309005965e-05
rxn22781_c0	2.185349309005965e-05
rxn09728_c0	-2.1853493090059647e-05
rxn30057_c0	2.1853493089652187e-05
rxn10506_c0	2.1853493089652184e-05
rxn10505_c0	2.1853493089652184e-05
rxn00300_c0	2.1853493089652184e-05
rxn30054_c0	2.185349308965218e-05
rxn00078_c0	1.4568995394747627e-05
rxn02175_c0	1.4568995393508929e-05
rxn02341_c0	1.4568995393508926e-05
rxn12510_c0	1.4568995393508926e-05
rxn00100_c0	1.4568995393508926e-05
rxn09177_c0	1.4568995393508924e-05
rxn03892_m0	1.4568995393101484e-05
rxn13376_c0	1.4568995393101482e-05
rxn13332_c0	1.4568995393101482e-05
rxn13187_m0	1.4568995393101482e-05
rxn01486_c0	1.4568995393101482e-05
rxn05287_c0	1.4568995393101482e-05
HBZOPT6m_m0	1.4568995393101479e-05
3OPHB_5tm_c0	-1.4568995393101477e-05
3OPHB5Hm_c0	1.4568995393101477e-05
rxn13199_c0	1.4568995393101477e-05
rxn03391_m0	1.4568995393101464e-05
rxn00966_c0	1.4568995393101464e-05
rxn04680_m0	1.4568995393101464e-05
rxn03390_m0	1.4568995393101462e-05
PEtm_SC_c0	-1.4568995393101462e-05
rxn03224_m0	1.456899539310146e-05
rxn28987_c0	1.456899539310146e-05
rxn02287_c0	1.456899539310146e-05
rxn00438_c0	1.456899539310146e-05
rxn01204_c0	1.456899539310146e-05
rxn05120_m0	1.456899539310146e-05
FE2utm_c0	1.4568995393101459e-05
rxn00509_c0	1.4568995393101459e-05
PStm_SC_c0	1.4568995393101459e-05
rxn09721_c0	1.4568995393101459e-05
rxn00392_c0	1.4568995393101459e-05
rxn02303_c0	1.4568995393101459e-05
rxn13395_c0	1.4568995393101459e-05
rxn13311_m0	1.4568995393101459e-05
rxn00224_m0	1.4568995393101459e-05
rxn13186_m0	1.4568995393101459e-05
rxn13290_c0	1.4568995393101459e-05
THZPSN2_SC_c0	1.4568995393101459e-05
rxn02305_c0	1.4568995393101459e-05
rxn09792_c0	1.4568995393101459e-05
rxn02288_c0	1.4568995393101457e-05
rxn00122_c0	1.4568995393101457e-05
rxn03108_c0	1.4568995393101457e-05
rxn00006_c0	1.0926746545082482e-05
ERGSTter_c0	7.2844976965507285e-06
rxn03063_c0	7.2844976965507285e-06
rxn02304_m0	7.2844976965507285e-06
rxn07328_c0	7.2844976965507285e-06
rxn09619_c0	7.284497696550728e-06
rxn03913_r0	7.284497696550727e-06
rxn09645_c0	7.284497696550727e-06
