rxn_id	flux
H2Otm_c0	-12.583090333257804
rxn09121_c0	11.081620364928632
rxn08173_m0	10.02907513920179
rxn09780_c0	10.008430422218725
frxn35348_m0	4.258283691435529
rxn05319_c0	-3.509227358896052
EX_cpd00001_e0	3.509227358896052
H2Otp_c0	3.4894469851223673
EX_cpd00007_e0	-3.32010774577597
rxn05468_c0	3.32010774577597
frxn13726_m0	3.2978967853560985
tx_h_xc	-2.8953969908904127
rxn05467_c0	-2.5604778732770317
EX_cpd00011_e0	2.5604778732770317
tx_nadh_xc	-2.3761999769278193
tx_nad_xc	2.376199976927819
O2tm_c0	2.1291973236270247
rxn35347_m0	2.129141845717766
rxn13406_c0	2.079174979811842
rxn13407_c0	-2.079174979811842
rxn00006_x0	2.079174979811842
rxn09296_x0	-2.079174979811842
rxn09296_c0	2.0726771296898625
CRNtp_c0	1.8570029629652252
ACRNtp_c0	1.8570029629652252
rxn01726_x0	1.8570029629652252
rxn00744_c0	1.848242386125817
rxn00764_c0	1.8482423861258168
rxn00248_m0	1.8006807819855528
rxn01726_c0	-1.785050273584165
CO2tm_c0	-1.6145725856696478
rxn00102_c0	-1.6036721839999895
rxn00533_c0	1.5848582380224763
rxn30381_c0	-1.552403229320254
rxn00610_c0	1.548242386125817
rxn00558_c0	-1.03050216448895
rxn09733_c0	-0.9117092015477076
rxn19316_m0	0.8889715804378452
rxn00973_c0	0.8579802333779444
rxn00001_c0	0.8480981653690891
rxn09779_c0	-0.8384589440573773
rxn00154_m0	0.8322267729324531
rxn09713_c0	0.8249223341981392
rxn30674_m0	0.8247004225611025
rxn09417_m0	0.8247004225611025
rxn00336_c0	0.8172109048111171
rxn20162_x0	0.816222011078571
rxn00248_c0	-0.8162220110785707
rxn09836_c0	0.8162220110785707
rxn09739_c0	0.8151180006843104
rxn01115_c0	0.8041800336661952
rxn09648_c0	-0.8041800336661951
rxn08570_c0	0.8041800336661951
rxn01476_c0	0.8041800336661951
rxn00604_r0	0.804180033666195
rxn09566_c0	0.69088544182463
rxn01251_c0	0.69088544182463
rxn00159_m0	0.6775965853172377
rxn09502_c0	0.5967545423083389
rxn02380_c0	0.5967545423083388
rxn09121_m0	-0.5472458859880852
rxn01116_c0	0.5139820250701731
rxn00187_c0	0.49990450559565275
EX_cpd00013_e0	-0.48974233956710406
rxn05466_c0	0.48974233956710406
rxn01100_c0	-0.44208481359836954
rxn00781_c0	0.44208481359836954
rxn00069_c0	0.4322797081041989
PIt2r_c0	-0.4079408558383256
TRP_coa_c0r0	-0.4020276041851809
rxn00097_c0	0.3792571281153672
H2Oter_c0	-0.32064844604064646
TRP_co2_c0r0	-0.3205305554834707
TRP_malcoa_c0r0	0.32053055548347065
rxn01106_c0	-0.3141499809512795
rxn00459_c0	0.3141499809512795
EX_cpd15269_e0	-0.3
EX_cpd00794_e0	-0.3
EX_cpd00100_e0	-0.3
rxn09655_c0	0.3
rxn05581_c0	-0.3
rxn08455_c0	0.29999999999999993
rxn09035_c0	0.29999999999999993
rxn00007_c0	0.29837727115416945
ATPtp_H_c0	0.2970249971159774
rxn09467_x0	0.2970249971159774
rxn09844_x0	0.2970249971159774
PIt2p_c0	-0.29702499711597735
tx_coa_xc	-0.29702499711597685
rxn15114_c0	-0.2901564001640776
rxn35242_c0	-0.27510740231014363
rxn34273_c0	0.2667516571953705
rxn01333_c0	0.2667516571953705
rxn00785_c0	-0.24723036787480265
rxn05469_m0	0.2458428051759371
rxn00747_c0	-0.24434819889789955
rxn00364_c0	0.24431777763869594
rxn00409_c0	0.24431777763869594
rxn09421_c0	0.16903425477401166
rxn09441_c0	0.16903425477401166
rxn09438_c0	0.16885395156891936
rxn09435_c0	0.16831304195364255
rxn09431_c0	0.1658789486848968
TRP_nadph_c0r0	-0.1629940974034205
TRP_nadp_c0r0	0.1629940974034204
EX_cpd00009_e0	-0.13930503014975953
rxn09524_c0	0.13568648351832768
rxn02914_c0	0.12793483264709002
rxn01101_c0	0.12793483264709
