rxn_id	name	subsystem	gpr	n_genes	n_genes_with_expr	agg_mean_log2TPMp1	agg_G1	agg_G2	agg_G3	agg_mean_TPM	expression_bin	notes	flux	is_active	method
rxn05511_c0	Butanediol transport in/out via proton symport			0	0						absent	orphan_no_gpr	0.0	False	eflux
rxn09121_m0	Inorganic phosphate transporter			0	0						absent	orphan_no_gpr	-0.0297629652731687	True	eflux
rxn02185_c0	2-Acetolactate pyruvate-lyase (carboxylating)			0	0						absent	orphan_no_gpr	0.0	False	eflux
rxn02113_c0	2-Acetolactate carboxy-lyase			0	0						absent	orphan_no_gpr	0.0	False	eflux
rxn09121_c0	phosphate transport cytosol/mito			0	0						absent	orphan_no_gpr	-0.03334910033628466	True	eflux
bio1	Biomass			0	0						absent	orphan_no_gpr	0.0	False	eflux
bio2	Biomass			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00076_e0	Exchange for Sucrose			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00027_e0	Exchange for D-Glucose			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00082_e0	Exchange for D-Fructose			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00130_e0	Exchange for L-Malate			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00007_e0	Exchange for O2			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00067_e0	Exchange for H+			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00029_e0	Exchange for Acetate			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00588_e0	Exchange for Sorbitol			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00361_e0	Exchange for ACTN			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00363_e0	Exchange for Ethanol			0	0						absent	orphan_no_gpr	3.176916589097177	True	eflux
EX_cpd00011_e0	Exchange for CO2			0	0						absent	orphan_no_gpr	3.5449299207957647	True	eflux
EX_cpd00001_e0	Exchange for H2O			0	0						absent	orphan_no_gpr	-0.06354499763127204	True	eflux
EX_cpd00020_e0	Exchange for Pyruvate			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00009_e0	Exchange for Phosphate			0	0						absent	orphan_no_gpr	-0.0297629652731687	True	eflux
EX_cpd00137_e0	Exchange for Citrate			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd00071_e0	Exchange for Acetaldehyde			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd09075_e0	Exchange for Phenethyl acetate			0	0						absent	orphan_no_gpr	-0.0	False	eflux
EX_cpd00106_e0	Exchange for Fumarate			0	0						absent	orphan_no_gpr	0.0	False	eflux
EX_cpd01947_e0	Exchange for BDOH			0	0						absent	orphan_no_gpr	-0.0	False	eflux
SK_cpd11416_c0	Sink for Biomass			0	0						absent	orphan_no_gpr	0.0	False	eflux
rxn01256_c0	Chorismate pyruvatemutase_c0		gene_1620	1	1	6.802160036954098	6.628335149177467	7.208889496567941	6.5692554651168855	112.94419520778492	hi		0.003509979327570042	True	eflux
rxn00832_c0	IMP 1,2-hydrolase (decyclizing)_c0		gene_3819	1	1	4.388804607534618	4.466692052976824	4.420580748238504	4.279141021388527	19.98066989060256	med		-0.019642327328166818	True	eflux
rxn00737_m0	L-threonine ammonia-lyase (2-oxobutanoate-forming)_m0		gene_11775 or gene_10382	2	2	5.143789518566455	4.47440410802901	5.92185639757263	5.035108050097725	37.54781050736419	med		0.0	False	eflux
rxn02175_m0	ATP:pantetheine-4'-phosphate adenylyltransferase_m0			0	0						absent	orphan_no_gpr	0.0	False	eflux
rxn13307_c0	GTP/GDP translocase, mitochondrial (electroneutral)_m0		gene_10368	1	1	5.933588479512525	6.311654383126015	5.448273630707567	6.040837424703992	61.976942936760246	med		0.0	False	eflux
rxn01740_c0	Shikimate:NADP+ 3-oxidoreductase_c0		gene_7443	1	1	4.425894192067378	4.516590927074941	4.717992426465018	4.043099222662177	20.897531426707676	med		0.004170785904225268	True	eflux
rxn01671_c0	ATP:N-ribosylnicotinamide 5'-phosphotransferase_c0		gene_5936	1	1	4.552556349080365	4.342003852898112	4.669101851560092	4.6465633427828905	22.589511339361646	med		0.0	False	eflux
rxn00236_c0	GDP phosphohydrolase_c0		gene_12109	1	1	4.876096675233765	5.207585785684088	4.120528673803354	5.3001755662138565	30.24922690377832	med		0.0	False	eflux
rxn00002_c0	urea-1-carboxylate amidohydrolase_c0		gene_9951	1	1	1.0596892909030646	1.2574476776976349	1.187403796092942	0.7342163989186171	1.1105477485716448	lo		0.0	False	eflux
rxn09541_c0	phosphatidylinositol-3-phosphate 4-kinase, yeast-specific_c0			0	0						absent	orphan_no_gpr	0.0	False	eflux
rxn09771_c0	Transport of glycerone phosphate, mitochondrial_m0			0	0						absent	orphan_no_gpr	0.0	False	eflux
rxn09730_c0	Mitochondrial 2-oxodicarboxylate carrier 1_m0		gene_1165 or gene_7017	2	2	5.990961548207221	5.936676908645204	5.790328915184574	6.245878820791885	63.16226881649021	med		0.0	False	eflux
rxn00860_c0	S-adenosyl-L-methionine:L-histidine N-methyltransferase_c0		gene_1974	1	1	5.255991050269254	5.390780642332914	5.090002541608518	5.287189966866329	37.35451610440126	med		0.0	False	eflux
rxn09036_c0	Octanoate transport via diffusion (extracellular to periplasm)_x0			0	0						absent	orphan_no_gpr	0.0	False	eflux
ASPt2r_c0	TRANS-RXNBWI-115637.ce.maizeexp.L-ASPARTATE_L-ASPARTATE_c0		gene_6605 or gene_5741 or gene_12204	3	3	8.110413804811905	8.229130648298463	7.755887670978266	8.346223095158985	279.5497022765232	hi		0.0	False	eflux
rxn09540_c0	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase, yeast-specific_c0		gene_1734 or gene_10704 or gene_12864 or gene_2078	4	4	6.866533459664936	6.786916459535815	7.406053985668831	6.406629933790161	120.6230755456484	hi		0.0	False	eflux
rxn09564_c0	5',5'''-P-1,P-4-tetraphosphate phosphorylase_c0		gene_641	1	1	4.765591125694788	4.9205276294465845	4.328365117157277	5.047880630480502	26.81806682225085	med		0.0	False	eflux
rxn06437_c0	L-Glutamine:tRNA(Gln) ligase (AMP-forming)_c0		gene_11626	1	1	5.255594308312599	5.161048129754723	5.407672267473682	5.198062527709392	37.31252962963619	med		0.0	False	eflux
rxn20661_c0	quinolinate synthase_c0			0	0						absent	orphan_no_gpr	5.9265163825927836e-06	True	eflux
rxn00170_m0	Acetyl-CoA hydrolase_m0		gene_319	1	1	6.977814571855613	7.1509156407100765	6.665691623130931	7.116836451725832	126.4791540125546	hi		0.0	False	eflux
FACOAL240p_x0	Fatty acid  CoA ligase  n C240   peroxisomal		gene_8073	1	1	3.137976174440039	3.720286765044026	2.86553752235572	2.8281042359203714	8.189851051778733	med		0.0	False	eflux
rxn01521_c0	2'-Deoxyuridine 5'-monophosphate phosphohydrolase_c0		gene_996	1	1	4.566985620735934	4.281104532910412	4.788828333198368	4.63102399609902	22.95445031036901	med		0.0	False	eflux
rxn05645_c0	riboflavin transport in via proton symport_c0			0	0						absent	orphan_no_gpr	0.0	False	eflux
rxn03423_c0	N4-Acetylaminobutanal:NAD+ oxidoreductase_c0		gene_12607 or gene_3583 or gene_7676	3	3	8.359137622131776	8.191111249927848	8.850713001465842	8.035588615001638	337.7741552041177	hi		0.0	False	eflux
