rxn_id	flux
H2Otm_c0	-18.8556451386885
rxn09121_c0	18.652277445362973
rxn08173_m0	16.341389097991765
rxn09780_c0	16.307505879416503
EX_cpd00007_e0	-8.241888912505948
rxn05468_c0	8.241888912505948
frxn35348_m0	7.500422957432114
H2Otp_c0	7.478723264824181
rxn00248_m0	7.167311640703376
tx_h_xc	-6.7587470389223805
rxn05319_c0	-5.990047018236859
EX_cpd00001_e0	5.990047018236859
frxn13726_m0	5.060227180126806
rxn00006_x0	5.039833581312597
rxn13407_c0	-5.039833581312597
rxn13406_c0	5.039833581312597
rxn09296_x0	-5.039833581312597
tx_nadh_xc	-5.039833581312595
tx_nad_xc	5.039833581312595
rxn09296_c0	5.029154611986995
rxn09779_c0	-4.791825216344438
rxn00973_c0	4.791825216344437
rxn00184_c0	-4.133935173258147
rxn05467_c0	-3.937774774040645
EX_cpd00011_e0	3.937774774040645
O2tm_c0	3.7503140515270843
rxn35347_m0	3.750211478716058
rxn00527_c0	-3.435261610659392
rxn00522_c0	3.4235227222865334
rxn01726_x0	3.320920123702808
CRNtp_c0	3.320920123702808
ACRNtp_c0	3.320920123702808
rxn01726_m0	2.6213507585544287
CRNtim_c0	2.6213507585544287
rxn09788_c0	2.6213507585544287
rxn19316_m0	2.5584508314381087
rxn09713_c0	2.4405148927173848
rxn00336_c0	2.4405148927173848
rxn09417_m0	2.4401501893892963
rxn30674_m0	2.4401501893892963
rxn00248_c0	-2.4388896835115865
rxn20162_x0	2.4388896835115856
rxn09836_c0	2.4388896835115856
rxn09733_c0	-2.3611832157104553
rxn00198_c0	2.3513103236270525
rxn08633_c0	2.2843074840697337
rxn00260_m0	-2.247677593554813
rxn05217_c0	-2.247677593554813
rxn00198_m0	-2.233374384906329
rxn00973_m0	-2.233374384906329
rxn00083_m0	-2.139679820524517
rxn00260_c0	2.0907708248320045
rxn00247_c0	2.0130643570308746
rxn00459_c0	-1.9488993652452469
rxn01106_c0	1.9488993652452469
CO2tm_c0	1.9141564000175801
rxn00001_c0	1.903468157695442
rxn01100_c0	1.7386433378104444
rxn00781_c0	-1.7386433378104444
rxn00558_c0	-1.6989248659857716
rxn01115_c0	1.321639273077884
rxn00604_r0	1.3216392730778839
rxn09648_c0	-1.3216392730778839
rxn01476_c0	1.3216392730778839
rxn08570_c0	1.3216392730778836
rxn00097_c0	1.130278866980726
rxn00747_c0	1.077538776796434
rxn00786_c0	-1.0706550014787568
rxn00549_c0	1.0706550014787568
rxn30381_c0	-1.056744418756918
rxn00764_c0	1.0499062313552527
rxn00744_c0	1.0499062313552527
rxn00610_c0	1.0499062313552527
HDCAt_c0	1.0000000000000004
EX_cpd00214_e0	-1.0
rxn01116_c0	0.8447098927487285
EX_cpd00013_e0	-0.8048728923424119
rxn05466_c0	0.8048728923424119
rxn06510_x0	-0.7199762259017999
rxn00947_x0	0.7199762259017998
rxn09478_x0	0.7199762259017998
rxn03240_x0	-0.7199762259017998
rxn20478_x0	-0.7199762259017998
rxn02911_x0	-0.7199762259017998
