rxn_id	name	subsystem	equation	flux_pFBA	top_candidates	top_candidate_expr
SK_cpd02701_c0	Sink for S-Adenosyl-4-methylthio-2-oxobutanoate_c0		S-Adenosyl-4-methylthio-2-oxobutanoate_c0 --> 	0.0029135507607008	(no candidates in same subsystem)	
rxn05582_c0	TRANS-RXNBWI-115637.ce.maizeexp.GLY_GLY_m0		Glycine_c0 + H+ <=> Glycine_m0 + H+	0.0011654203042803	(no candidates in same subsystem)	
rxn09790_c0	5-Aminolevulinate mitochondrial transport_m0		5-Aminolevulinate_c0 <=> 5-Aminolevulinate_m0	-0.0011654203042803	(no candidates in same subsystem)	
rxn05093_c0	sulfur:oxygen oxidoreductase (hydrogen-sulfide- and sulfite-forming)_c0		4 H2O + O2 + 4 S_c0 <-- 4 H+ + 2 Sulfite_c0 + 2 H2S_c0	-0.0007283876901752	(no candidates in same subsystem)	
O2ter_c0	TRANS-RXNAVI-26568.ce_g0		O2 <=> O2_r0	0.0006191295366489	(no candidates in same subsystem)	
rxn09640_c0	Squalene-2,3-epoxide endoplamic reticular transport_g0		Squalene 2,3-oxide_r0 <=> Squalene 2,3-oxide_c0	0.0006191295366489	(no candidates in same subsystem)	
rxn09639_c0	squalene endoplamic reticular transport_g0		Supraene_c0 <=> Supraene_r0	0.0006191295366489	(no candidates in same subsystem)	
rxn02609_c0	R03672	Melanin biosynthesis/tyrosine metabolism	H+ + cpd00291_c0 + cpd01169_c0 <-- cpd00612_c0 + cpd03330_c0	-0.0003641938450876	gene_12715;gene_1985;gene_2006	3.41;3.41;3.41
rxn06809_c0	rxn06809	Melanin biosynthesis/tyrosine metabolism	O2 + cpd03309_c0 --> H2O + cpd12744_c0	0.0003641938450876	gene_12715;gene_1985;gene_2006	3.41;3.41;3.41
rxn11972_c0	R02962	Melanin biosynthesis/tyrosine metabolism	cpd00612_c0 --> cpd03330_c0	0.0003641938450876	gene_12715;gene_1985;gene_2006	3.41;3.41;3.41
rxn02611_c0	R03674	Melanin biosynthesis/tyrosine metabolism	H+ + cpd01169_c0 --> CO2 + cpd03308_c0	0.0003641938450876	gene_12715;gene_1985;gene_2006	3.41;3.41;3.41
rxn09785_c0	Transport of S-adenosyl-L-homocysteine, mitochondrial_m0		S-Adenosyl-homocysteine_c0 <=> S-Adenosyl-homocysteine_m0	-0.0002185163070525	(no candidates in same subsystem)	
rxn08475_c0	iron (II) transport via diffusion (extracellular to periplasm)_c0		Fe2+_e0 --> Fe2+	0.000145677538035	(no candidates in same subsystem)	
EX_cpd10515_e0	Exchange for Fe2+_e0		Fe2+_e0 <=> 	-0.000145677538035	(no candidates in same subsystem)	
ASPOcm_c0	Aspartate oxidase		FAD + L-Aspartate --> H+ + FADH2 + Iminoaspartate_c0	0.0001456775380341	(no candidates in same subsystem)	
rxn20661_c0	quinolinate synthase_c0		Glycerone-phosphate + Iminoaspartate_c0 --> 2 H2O + Phosphate + Quinolinate_c0	0.0001456775380341	(no candidates in same subsystem)	
rxn01138_c0	Adenosine:phosphate alpha-D-ribosyltransferase_c0		Phosphate + Adenosine <=> Adenine_c0 + Ribose 1-phosphate	-0.0001092581535274	(no candidates in same subsystem)	
rxn13388_c0	spermidine:oxygen oxidoreductase (spermidine-forming)_c0		H2O + O2 + Spermine_c0 --> H2O2 + Spermidine_c0 + 3-Aminopropanal_c0	0.0001092581535274	(no candidates in same subsystem)	
rxn30054_c0	pyrimidine phosphatase_c0		H2O + 5-Amino-6--5-phosphoribitylaminouracil_c0 --> Phosphate + 4-(1-D-Ribitylamino)-5-aminouracil_c0	0.0001092581535262	(no candidates in same subsystem)	
