rxn_id	name	subsystem	equation	flux_pFBA	top_candidates	top_candidate_expr
rxn09587_c0	mannose-inositiol phophorylceramide synthase (ceramide-1, 24C), yeast-specific_c0		GDP-mannose_c0 + 0.01 Inositol phosphorylceramide, ceramide-1 (24C), yeast-specific_c0 --> GDP + H+ + 0.01 mannose-inositol phosphorylceramide, ceramide-1 (24C), yeast-specific_c0	0.0019182108943269	(no candidates in same subsystem)	
rxn09680_c0	RXN0-1683.ce.maizeexp.GLYCOLALDEHYDE_GLYCOLALDEHYDE_c0		Glycolaldehyde_e0 <=> Glycolaldehyde_c0	-0.0017923051599501	(no candidates in same subsystem)	
EX_cpd00229_e0	Exchange for Glycolaldehyde_e0		Glycolaldehyde_e0 --> 	0.0017923051599501	(no candidates in same subsystem)	
GCALDtm_c0	RXN0-1683.ce.maizeexp.GLYCOLALDEHYDE_GLYCOLALDEHYDE_m0		Glycolaldehyde_c0 <=> Glycolaldehyde_m0	-0.0011849951470744	(no candidates in same subsystem)	
rxn09769_c0	dhnpt mitochondrial transport_m0		Dihydroneopterin_c0 <=> Dihydroneopterin_m0	0.0011849951470744	(no candidates in same subsystem)	
rxn09768_c0	Dihydropteroate mitochondrial transport via diffusion_m0		Dihydropteroate_c0 <=> Dihydropteroate_m0	-0.0011849951470744	(no candidates in same subsystem)	
4ABZtm_c0	4-Aminobenzoate mitochondrial transport via diffusion_m0		ABEE_c0 <=> ABEE_m0	0.0011849951470744	(no candidates in same subsystem)	
rxn09743_c0	Transport of (S)-3-hydroxy-3-methylglutaryl-CoA, mitochondrial_m0		HMG-CoA_c0 <=> HMG-CoA_m0	-0.0008887463603059	(no candidates in same subsystem)	
rxn09457_c0	Oleoyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA)_c0		NADPH + O2 + H+ + Octadecenoyl-CoA_c0 --> 2 H2O + NADP + Octadecynoyl-CoA_c0	0.0008665277012982	(no candidates in same subsystem)	
rxn09633_c0	4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase_c0		2 H+ + AIR_c0 --> Phosphate + Glycolaldehyde_c0 + Toxopyrimidine_c0	0.0006073100128757	(no candidates in same subsystem)	
rxn09790_c0	5-Aminolevulinate mitochondrial transport_m0		5-Aminolevulinate_c0 <=> 5-Aminolevulinate_m0	-0.0002369990294149	(no candidates in same subsystem)	
rxn05093_c0	sulfur:oxygen oxidoreductase (hydrogen-sulfide- and sulfite-forming)_c0		4 H2O + O2 + 4 S_c0 <-- 4 H+ + 2 Sulfite_c0 + 2 H2S_c0	-0.0001481243933843	(no candidates in same subsystem)	
O2ter_c0	TRANS-RXNAVI-26568.ce_g0		O2 <=> O2_r0	0.0001259057343766	(no candidates in same subsystem)	
rxn09640_c0	Squalene-2,3-epoxide endoplamic reticular transport_g0		Squalene 2,3-oxide_r0 <=> Squalene 2,3-oxide_c0	0.0001259057343766	(no candidates in same subsystem)	
rxn09639_c0	squalene endoplamic reticular transport_g0		Supraene_c0 <=> Supraene_r0	0.0001259057343766	(no candidates in same subsystem)	
rxn11972_c0	R02962	Melanin biosynthesis/tyrosine metabolism	cpd00612_c0 --> cpd03330_c0	7.406219669216018e-05	gene_12715;gene_1985;gene_2006	3.41;3.41;3.41
