rxn_id	flux
rxn05467_c0	-10.026688791566174
EX_cpd00011_e0	10.026688791566174
rxn07491_c0	-5.000000000000001
rxn05673_c0	5.0
EX_cpd00280_e0	-5.0
rxn21749_c0	5.0
rxn21750_c0	5.0
rxn09954_c0	4.999999999999998
rxn00744_c0	4.99999999999734
rxn00764_c0	4.999999999997339
rxn00507_c0	4.66701216418664
rxn00747_c0	-4.592891718342831
rxn02113_c0	4.587648698563624
rxn00003_c0	-4.587648698563624
rxn13211_c0	-4.587648698563624
rxn00543_c0	-4.508285232940608
EX_cpd00363_e0	4.508285232940607
rxn08428_c0	4.508285232940607
rxn00781_c0	4.451052991463295
rxn01100_c0	-4.451052991463295
rxn09121_m0	-4.38460156248469
rxn09121_c0	-4.368076582250459
rxn01106_c0	-4.366525225438493
rxn00459_c0	4.366525225438493
rxn35242_c0	-4.355013777274156
PIt2r_c0	-4.343528388017691
EX_cpd00029_e0	4.071269677612414
ACtr_c0	4.071269677612414
rxn05319_c0	-1.28138047847211
EX_cpd00001_e0	1.28138047847211
rxn00558_c0	-0.8997066392093903
rxn00001_c0	0.8521279943020759
rxn01115_c0	0.8320201422070704
rxn01476_c0	0.8320201422070702
rxn00097_c0	0.7134148400924696
rxn00102_c0	-0.636705535141984
rxn00175_c0	0.620340283836252
EX_cpd00067_e0	-0.610190396750835
rxn00604_c0	0.5949129364803598
rxn00533_c0	0.5440043546794914
rxn01116_c0	0.5326635131352623
rxn00549_c0	0.40587330564671903
rxn00786_c0	-0.40587330564671903
EX_cpd00013_e0	-0.30703536818832133
rxn05466_c0	0.3070353681883213
rxn15114_c0	-0.2993443610986925
rxn34273_c0	0.2692096186087154
rxn01333_c0	0.2692096186087154
rxn00184_c0	-0.26690222755191284
rxn00785_c0	-0.26345389452654683
rxn09648_c0	-0.23710720572671046
rxn08570_c0	0.23710720572671046
rxn00604_r0	0.23710720572671043
TRP_coa_c0r0	-0.11853520090368203
rxn05217_c0	-0.09785170492718662
rxn00260_m0	-0.09785170492718662
H2Oter_c0	-0.09454109015204405
TRP_co2_c0r0	-0.0945063308948836
TRP_malcoa_c0r0	0.0945063308948836
rxn00250_c0	0.08715401195212254
rxn09733_c0	0.08715401192703927
rxn02914_c0	0.08452776602480223
rxn01101_c0	0.08452776602480223
rxn00420_c0	0.08438463967178929
rxn00692_c0	-0.07865232700363561
rxn00198_c0	0.0763979233703318
rxn00973_c0	0.0763979233703318
rxn00083_m0	-0.07394841807291827
rxn00364_c0	0.0720354934717469
rxn00409_c0	0.0720354934717469
rxn09779_c0	-0.07064219928816319
